0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,1.1,0,5,0,0,0/5,,,4.29
Bellerive Oval,2.0,0,26,0,0,0/26,,,13.00
Bready Cricket Club,3.0,0,20,1,0,1/20,20.00,18.00,6.67
Brisbane Cricket Ground,10.0,0,27,2,0,2/27,13.50,30.00,2.70
Castle Avenue,52.1,1,240,7,0,2/6,34.29,44.71,4.60
Civil Service Cricket Club,48.2,0,236,6,0,2/40,39.33,48.33,4.88
Dubai International Cricket Stadium,22.0,2,55,0,0,0/4,,,2.50
Eden Gardens,20.0,0,96,3,0,2/51,32.00,40.00,4.80
Grange Cricket Club,9.0,0,38,0,0,0/38,,,4.22
Greater Noida Sports Complex Ground,26.0,0,146,6,1,6/55,24.33,26.00,5.62
Harare Sports Club,37.0,0,173,2,0,1/16,86.50,111.00,4.68
Hazelaarweg,6.0,0,37,0,0,,,,6.17
ICC Global Cricket Academy,2.0,0,18,0,0,,,,9.00
Lord's,3.0,0,21,0,0,0/21,,,7.00
M Chinnaswamy Stadium,20.0,0,90,1,0,1/45,90.00,120.00,4.50
Manuka Oval,10.0,0,68,0,0,0/68,,,6.80
Mombasa Sports Ground,14.1,1,53,2,0,2/32,26.50,42.50,3.74
Punjab Cricket Association IS Bindra Stadium,2.0,0,9,0,0,0/9,,,4.50
Rajiv Gandhi International Cricket Stadium,2.0,0,8,0,0,,,,4.00
Sabina Park,15.0,2,72,2,0,1/30,36.00,45.00,4.80
Saxton Oval,6.0,0,33,0,0,0/33,,,5.50
Seddon Park,5.0,0,36,0,0,0/36,,,7.20
Sharjah Cricket Stadium,18.0,1,73,1,0,1/25,73.00,108.00,4.06
Shere Bangla National Stadium,4.0,0,13,0,0,0/13,,,3.25
The Village,29.0,0,193,1,0,1/14,193.00,174.00,6.66
VRA Ground,31.5,1,116,9,1,4/11,12.89,21.22,3.64
Overall (26),398.4,8,1902,43,2,6/55,44.23,55.63,4.77
