0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,5.0,0,37,1,0,1/25,37.00,30.00,7.40
Arun Jaitley Stadium,4.0,0,20,1,0,1/8,20.00,24.00,5.00
Bangabandhu National Stadium,4.0,0,30,0,0,0/30,,,7.50
Bellerive Oval,5.0,0,30,0,0,,,,6.00
Brisbane Cricket Ground,11.3,0,58,2,0,1/7,29.00,34.50,5.04
Cazaly's Stadium,4.1,0,16,3,0,3/16,5.33,8.33,3.84
Eden Park,9.0,0,37,1,0,1/37,37.00,54.00,4.11
Edgbaston,6.0,0,28,0,0,,,,4.67
Etihad Stadium,20.0,0,75,5,0,2/23,15.00,24.00,3.75
Gaddafi Stadium,2.0,0,16,1,0,1/16,16.00,12.00,8.00
Galle International Stadium,6.4,0,24,1,0,1/24,24.00,40.00,3.60
Green Park,4.0,1,28,0,0,0/28,,,7.00
Harare Sports Club,10.3,1,39,5,1,4/7,7.80,12.60,3.71
Headingley,2.0,0,17,0,0,0/17,,,8.50
Kennington Oval,5.0,0,16,1,0,1/16,16.00,30.00,3.20
Kensington Oval,3.0,0,19,0,0,,,,6.33
Kingsmead,6.0,0,22,2,0,2/22,11.00,18.00,3.67
Lord's,5.0,0,24,0,0,,,,4.80
Mangaung Oval,8.0,0,50,1,0,1/50,50.00,48.00,6.25
Melbourne Cricket Ground,30.0,0,135,5,0,2/11,27.00,36.00,4.50
National Cricket Stadium (Grenada),2.3,0,38,1,0,1/11,38.00,15.00,15.20
Nehru Stadium (Margao),6.0,0,37,0,0,0/37,,,6.17
Queen's Park Oval,4.0,0,17,1,0,1/17,17.00,24.00,4.25
R Premadasa Stadium,17.3,0,92,1,0,1/29,92.00,105.00,5.26
Senwes Park,17.0,0,69,3,0,2/27,23.00,34.00,4.06
Sharjah Cricket Stadium,2.0,0,9,0,0,,,,4.50
Sinhalese Sports Club Ground,8.3,0,27,2,0,2/4,13.50,25.50,3.18
St George's Park,17.0,0,78,1,0,1/40,78.00,102.00,4.59
SuperSport Park,15.0,0,55,3,0,1/7,18.33,30.00,3.67
Sydney Cricket Ground,36.3,0,207,6,0,3/32,34.50,36.50,5.67
VRA Ground,10.0,0,36,2,0,2/36,18.00,30.00,3.60
WACA Ground,10.0,1,41,3,0,2/28,13.67,20.00,4.10
Wanderers Stadium,2.0,0,18,0,0,,,,9.00
Overall (33),298.5,3,1445,52,1,4/7,27.79,34.48,4.84
