0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,99.0,6,553,18,1,4/25,30.72,33.00,5.59
Bangladesh,4.0,1,4,0,0,0/4,,,1.00
England,73.5,5,358,16,1,5/48,22.38,27.69,4.85
India,55.0,0,407,5,0,2/95,81.40,66.00,7.40
Ireland,6.0,1,36,2,0,2/36,18.00,18.00,6.00
New Zealand,35.0,1,201,8,1,5/57,25.13,26.25,5.74
Pakistan,44.2,2,234,8,0,3/36,29.25,33.25,5.28
Sri Lanka,75.1,1,465,17,1,4/58,27.35,26.53,6.19
West Indies,34.5,0,196,7,1,4/42,28.00,29.86,5.63
Zimbabwe,58.0,3,284,13,0,3/28,21.85,26.77,4.90
Overall (10),485.1,20,2738,94,5,5/48,29.13,30.97,5.64
