0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,14/07/2015,Zimbabwe,Harare Sports Club,71,71,71.00,,0,,,0,,,,25 years 306 days
2.0,12/01/2016,Australia,WACA Ground,-,71,71.00,,0,,,0,,,,26 years 123 days
3.0,15/01/2016,Australia,Brisbane Cricket Ground,6,77,38.50,,0,,,0,,,,26 years 126 days
4.0,23/01/2016,Australia,Sydney Cricket Ground,104*,181,90.50,,0,,,0,,,,26 years 134 days
5.0,11/06/2016,Zimbabwe,Harare Sports Club,-,181,90.50,,0,,,0,,,,26 years 274 days
6.0,13/06/2016,Zimbabwe,Harare Sports Club,4*,185,92.50,,0,,,0,,,,26 years 276 days
7.0,15/06/2016,Zimbabwe,Harare Sports Club,-,185,92.50,,0,,1,1,,,,26 years 278 days
8.0,16/10/2016,New Zealand,Himachal Pradesh Cricket Association Stadium,17,202,67.33,,0,,1,2,,,,27 years 36 days
9.0,20/10/2016,New Zealand,Arun Jaitley Stadium,19,221,55.25,,0,,,2,,,,27 years 40 days
10.0,23/10/2016,New Zealand,Punjab Cricket Association IS Bindra Stadium,28*,249,62.25,,0,,,2,,,,27 years 43 days
11.0,26/10/2016,New Zealand,JSCA International Stadium Complex,12,261,52.20,,0,,,2,,,,27 years 46 days
12.0,29/10/2016,New Zealand,Dr YS Rajasekhara Reddy Cricket Stadium,0,261,43.50,,0,,,2,,,,27 years 49 days
13.0,31/08/2017,Sri Lanka,R Premadasa Stadium,50*,311,51.83,,0,,,2,,,,27 years 355 days
14.0,03/09/2017,Sri Lanka,R Premadasa Stadium,36,347,49.57,,0,,,2,,,,27 years 358 days
15.0,17/09/2017,Australia,MA Chidambaram Stadium,0,347,43.38,,0,,1,3,,,,28 years 7 days
16.0,21/09/2017,Australia,Eden Gardens,3,350,38.89,,0,,1,4,,,,28 years 11 days
17.0,24/09/2017,Australia,Holkar Cricket Stadium,36*,386,42.89,,0,,,4,,,,28 years 14 days
18.0,28/09/2017,Australia,M Chinnaswamy Stadium,33,419,41.90,,0,,,4,,,,28 years 18 days
19.0,01/10/2017,Australia,Vidarbha Cricket Association Stadium,11*,430,43.00,,0,,1,5,,,,28 years 21 days
20.0,10/12/2017,Sri Lanka,Himachal Pradesh Cricket Association Stadium,2,432,39.27,,0,,,5,,,,28 years 91 days
21.0,13/12/2017,Sri Lanka,Punjab Cricket Association IS Bindra Stadium,-,432,39.27,,0,,,5,,,,28 years 94 days
22.0,17/12/2017,Sri Lanka,Dr YS Rajasekhara Reddy Cricket Stadium,-,432,39.27,,0,,,5,,,,28 years 98 days
23.0,25/09/2018,Afghanistan,Dubai International Cricket Stadium,8,440,36.67,,0,,,5,,,,29 years 14 days
