0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,10.0,1,42,2,0,2/42,21.00,30.00,4.20
Bangabandhu National Stadium,17.0,0,91,4,0,3/54,22.75,25.50,5.35
Basin Reserve,16.4,1,86,1,0,1/40,86.00,100.00,5.16
Carisbrook,9.0,1,35,4,1,4/35,8.75,13.50,3.89
County Ground (Chelmsford),8.4,0,30,3,0,3/30,10.00,17.33,3.46
County Ground (Derby),10.0,0,64,4,1,4/64,16.00,15.00,6.40
County Ground (Southampton),10.0,2,39,1,0,1/39,39.00,60.00,3.90
Eden Park,25.0,2,119,8,1,4/47,14.88,18.75,4.76
Edgbaston,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Grange Cricket Club,10.0,3,15,3,0,3/15,5.00,20.00,1.50
Gymkhana Club Ground,28.0,0,156,3,0,1/45,52.00,56.00,5.57
Headingley,10.0,1,24,3,0,3/24,8.00,20.00,2.40
Kallang Ground,9.0,0,57,3,0,3/33,19.00,18.00,6.33
Kingsmead,6.0,1,38,1,0,1/38,38.00,36.00,6.33
McLean Park,19.2,3,112,4,0,2/33,28.00,29.00,5.79
Old Trafford,9.0,0,41,0,0,0/41,,,4.56
Queens Sports Club,10.0,0,44,1,0,1/44,44.00,60.00,4.40
Senwes Park,7.0,1,33,0,0,0/33,,,4.71
Sophia Gardens,10.0,0,37,4,1,4/37,9.25,15.00,3.70
SuperSport Park,10.0,0,69,1,0,1/69,69.00,60.00,6.90
Trent Bridge,10.0,1,33,1,0,1/33,33.00,60.00,3.30
Overall (21),254.4,17,1207,52,4,4/35,23.21,29.38,4.74
