0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Dubai International Cricket Stadium,1,1,0,0,0,0,8,8,8.00,28.57,0,0
Grange Cricket Club,2,1,0,0,0,0,8,8,8.00,44.44,0,0
ICC Global Cricket Academy,3,2,0,0,0,0,15,16,8.00,41.03,0,0
Mission Road,1,0,0,0,0,0,0,0,,,0,0
Sheikh Zayed Stadium,1,1,1,0,0,0,35*,35,,67.31,0,0
Overall (5),8,5,1,0,0,0,35*,67,16.75,48.91,0,0
