0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,47.2,10,215,9,0,2/45,23.89,31.56,4.54
AMI Stadium,8.0,0,65,1,0,1/65,65.00,48.00,8.13
Arun Jaitley Stadium,10.0,1,41,2,0,2/41,20.50,30.00,4.10
Bangabandhu National Stadium,20.0,6,53,3,0,2/17,17.67,40.00,2.65
Bellerive Oval,30.0,1,138,6,1,4/42,23.00,30.00,4.60
Brisbane Cricket Ground,38.3,7,137,9,1,4/18,15.22,25.67,3.56
Buffalo Park,10.0,1,25,4,1,4/25,6.25,15.00,2.50
County Ground (Bristol),50.0,3,226,5,0,3/61,45.20,60.00,4.52
Darren Sammy National Cricket Stadium,47.0,1,233,9,0,2/27,25.89,31.33,4.96
Dubai International Cricket Stadium,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Eden Park,18.0,2,75,3,0,2/41,25.00,36.00,4.17
Edgbaston,71.5,10,347,16,1,4/38,21.69,26.94,4.83
Gaddafi Stadium,7.0,0,33,1,0,1/33,33.00,42.00,4.71
Grange Cricket Club,18.0,0,65,2,0,2/43,32.50,54.00,3.61
Green Park,6.0,0,47,0,0,0/47,,,7.83
Hagley Oval,6.0,0,30,2,0,2/30,15.00,18.00,5.00
Harare Sports Club,17.0,2,62,2,0,1/24,31.00,51.00,3.65
Headingley,51.0,3,234,7,0,3/37,33.43,43.71,4.59
Holkar Cricket Stadium,14.1,0,93,0,0,0/26,,,6.56
Keenan Stadium,9.0,2,28,3,0,3/28,9.33,18.00,3.11
Kennington Oval,127.4,11,578,30,3,4/18,19.27,25.53,4.53
Kensington Oval,42.0,1,223,5,0,2/30,44.60,50.40,5.31
Kingsmead,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Lord's,142.3,8,767,19,0,3/31,40.37,45.00,5.38
M Chinnaswamy Stadium,23.0,1,173,2,0,1/49,86.50,69.00,7.52
MA Aziz Stadium,10.0,2,33,1,0,1/33,33.00,60.00,3.30
MA Chidambaram Stadium,6.0,0,16,2,0,2/16,8.00,18.00,2.67
Madhavrao Scindia Cricket Ground,8.0,0,52,0,0,0/52,,,6.50
Mannofield Park,4.0,0,22,2,0,2/22,11.00,12.00,5.50
McLean Park,19.5,2,120,6,1,5/34,20.00,19.83,6.05
Melbourne Cricket Ground,32.0,0,217,2,0,1/46,108.50,96.00,6.78
Nahar Singh Stadium,10.0,0,60,1,0,1/60,60.00,60.00,6.00
National Stadium (Karachi),10.0,0,72,0,0,0/72,,,7.20
Nehru Stadium (Kochi),10.0,1,52,2,0,2/52,26.00,30.00,5.20
Nehru Stadium (Margao),9.0,1,40,1,0,1/40,40.00,54.00,4.44
Newlands,17.0,2,84,4,1,4/29,21.00,25.50,4.94
Old Trafford,56.4,6,243,14,0,3/22,17.36,24.29,4.29
Providence Stadium,24.0,2,111,6,0,3/37,18.50,24.00,4.63
Queen's Park Oval,3.0,0,13,1,0,1/13,13.00,18.00,4.33
Queens Sports Club,10.0,0,51,0,0,0/51,,,5.10
R Premadasa Stadium,18.0,2,81,4,0,3/33,20.25,27.00,4.50
Rangiri Dambulla International Stadium,29.0,1,137,0,0,0/25,,,4.72
Rawalpindi Cricket Stadium,18.2,4,74,6,1,4/48,12.33,18.33,4.04
Riverside Ground,57.2,4,257,8,0,2/34,32.13,43.00,4.48
Sardar Patel Stadium,10.0,0,72,0,0,0/72,,,7.20
Sawai Mansingh Stadium,16.0,3,71,3,0,2/40,23.67,32.00,4.44
Seddon Park,13.0,1,79,1,0,1/36,79.00,78.00,6.08
Sheikh Zayed Stadium,15.0,1,60,2,0,2/36,30.00,45.00,4.00
Sir Vivian Richards Stadium,20.0,2,87,0,0,0/38,,,4.35
Sophia Gardens,27.0,2,158,4,0,3/32,39.50,40.50,5.85
St George's Park,27.0,3,133,6,1,5/23,22.17,27.00,4.93
SuperSport Park,28.5,0,150,6,0,3/42,25.00,28.83,5.20
Sydney Cricket Ground,30.0,0,202,4,0,2/58,50.50,45.00,6.73
The Rose Bowl,64.3,5,321,12,1,4/23,26.75,32.25,4.98
Trent Bridge,66.2,3,339,16,1,4/55,21.19,24.88,5.11
Vidarbha Cricket Association Stadium,10.0,0,72,0,0,0/72,,,7.20
WACA Ground,37.0,6,133,8,0,3/48,16.63,27.75,3.59
Wanderers Stadium,19.3,2,73,4,0,3/20,18.25,29.25,3.74
Westpac Stadium,18.0,0,120,0,0,0/35,,,6.67
Zahur Ahmed Chowdhury Stadium,9.0,0,54,0,0,0/54,,,6.00
Overall (60),1597.2,125,7860,269,13,5/23,29.22,35.63,4.92
