0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,14.0,1,87,4,1,4/61,21.75,21.00,6.21
Second,8.0,0,63,1,0,1/28,63.00,48.00,7.88
Overall,22.0,1,150,5,1,4/61,30.00,26.40,6.82
