0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,25/03/2017,Sri Lanka,Rangiri Dambulla International Stadium,L D Chandimal (c Soumya Sarkar),10.0,2/43,,30.00,4.30,1,21.50
,,,,B K G Mendis (c sub),,,,,,2,
2.0,28/03/2017,Sri Lanka,Rangiri Dambulla International Stadium,T A M Siriwardana (b),10.0,1/50,,40.00,4.65,3,31.00
3.0,01/04/2017,Sri Lanka,Sinhalese Sports Club Ground,M D Gunathilaka (c Mahmudullah),10.0,1/49,,45.00,4.73,4,35.50
4.0,17/05/2017,New Zealand,Castle Avenue,,8.0,0/45,,57.00,4.92,,46.75
5.0,05/06/2017,Australia,Kennington Oval,,1.0,0/4,,58.50,4.90,,47.75
6.0,22/10/2017,South Africa,Buffalo Park,Q de Kock (c & b),10.0,2/59,,49.00,5.10,5,41.67
,,,,T Bavuma (c Liton Das),,,,,,6,
7.0,27/01/2018,Sri Lanka,Shere Bangla National Stadium,M D Gunathilaka (c Tamim Iqbal),10.0,1/53,,50.57,5.14,7,43.29
8.0,22/07/2018,West Indies,Providence Stadium,J N Mohammed (c †Mushfiqur Rahim),10.0,1/37,,51.75,4.93,8,42.50
9.0,25/07/2018,West Indies,Providence Stadium,C H Gayle (lbw),10.0,1/40,,52.67,4.81,9,42.22
10.0,28/07/2018,West Indies,Warner Park,S O Hetmeyer (b),10.0,1/45,,53.40,4.78,10,42.50
11.0,15/09/2018,Sri Lanka,Dubai International Cricket Stadium,N L T C Perera (c Rubel Hossain),7.0,2/21,,48.00,4.65,11,37.17
,,,,M D K J Perera (lbw),,,,,,12,
12.0,20/09/2018,Afghanistan,Sheikh Zayed Stadium,,8.0,0/21,,52.00,4.49,,38.92
13.0,21/09/2018,India,Dubai International Cricket Stadium,,10.0,0/38,,57.00,4.43,,42.08
14.0,23/09/2018,Afghanistan,Sheikh Zayed Stadium,,9.0,0/36,,61.50,4.40,,45.08
15.0,26/09/2018,Pakistan,Sheikh Zayed Stadium,Fakhar Zaman (c Rubel Hossain),10.0,2/28,,57.00,4.28,13,40.64
,,,,Asif Ali (st †Liton Das),,,,,,14,
16.0,28/09/2018,India,Dubai International Cricket Stadium,,4.0,0/27,,58.71,4.35,,42.57
17.0,21/10/2018,Zimbabwe,Shere Bangla National Stadium,C R Ervine (b),10.0,3/46,,51.88,4.37,15,37.76
,,,,P J Moor (lbw),,,,,,16,
,,,,B A Mavuta (c & b),,,,,,17,
18.0,24/10/2018,Zimbabwe,Zahur Ahmed Chowdhury Stadium,C Zhuwawo (c Fazle Mahmud),7.0,1/45,,51.33,4.46,18,38.17
19.0,09/12/2018,West Indies,Shere Bangla National Stadium,S O Hetmeyer (b),10.0,1/30,,51.79,4.37,19,37.74
20.0,11/12/2018,West Indies,Shere Bangla National Stadium,C Hemraj (lbw),9.0,1/39,,51.90,4.37,20,37.80
21.0,14/12/2018,West Indies,Sylhet Stadium,S O Hetmeyer (lbw),10.0,4/29,,45.75,4.29,21,32.71
,,,,C Hemraj (c Mohammad Mithun),,,,,,22,
,,,,D M Bravo (b),,,,,,23,
,,,,R Powell (c †Mushfiqur Rahim),,,,,,24,
22.0,13/02/2019,New Zealand,McLean Park,H M Nicholls (b),8.0,1/42,,45.84,4.33,25,33.08
23.0,16/02/2019,New Zealand,Hagley Oval,,7.1,0/42,,47.56,4.39,,34.76
24.0,20/02/2019,New Zealand,University Oval,H M Nicholls (c Tamim Iqbal),9.0,1/43,,47.81,4.40,26,35.08
25.0,07/05/2019,West Indies,Castle Avenue,S W Ambris (c Mahmudullah),10.0,1/38,,48.26,4.37,27,35.19
26.0,13/05/2019,West Indies,The Village,D M Bravo (lbw),10.0,1/41,,48.68,4.36,28,35.39
27.0,17/05/2019,West Indies,The Village,S D Hope (c Mosaddeck Hossain),4.0,1/22,,47.83,4.38,29,34.93
28.0,02/06/2019,South Africa,Kennington Oval,F du Plessis (b),10.0,1/44,,48.23,4.38,30,35.23
29.0,05/06/2019,New Zealand,Kennington Oval,K S Williamson (c Mosaddeck Hossain),10.0,2/47,,47.09,4.40,31,34.50
,,,,T W M Latham (c Mohammad Saifuddin),,,,,,32,
30.0,08/06/2019,England,Sophia Gardens,E J G Morgan (c Soumya Sarkar),10.0,2/67,,46.09,4.48,33,34.44
,,,,J J Roy (c Mashrafe Mortaza),,,,,,34,
31.0,17/06/2019,West Indies,The Cooper Associates County Ground,,9.0,0/57,,47.68,4.55,,36.12
32.0,20/06/2019,Australia,Trent Bridge,,10.0,0/59,,49.44,4.59,,37.85
33.0,24/06/2019,Afghanistan,The Rose Bowl,,8.0,0/37,,50.85,4.59,,38.94
34.0,05/07/2019,Pakistan,Lord's,Mohammad Hafeez (c Shakib Al Hasan),10.0,1/30,,51.11,4.54,35,38.69
35.0,26/07/2019,Sri Lanka,R Premadasa Stadium,F D M Karunaratne (c Mustafizur Rahman),9.0,1/56,,51.19,4.59,36,39.17
36.0,28/07/2019,Sri Lanka,R Premadasa Stadium,F D M Karunaratne (b),10.0,1/51,,51.43,4.61,37,39.49
37.0,31/07/2019,Sri Lanka,R Premadasa Stadium,,9.0,0/59,,52.89,4.66,,41.08
