0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,194.3,16,823,24,1,4/35,34.29,48.63,4.23
India,109.0,8,497,10,0,2/31,49.70,65.40,4.56
Netherlands,10.0,3,31,3,0,3/31,10.33,20.00,3.10
New Zealand,117.2,11,490,10,0,2/26,49.00,70.40,4.18
Pakistan,177.5,21,686,21,0,3/33,32.67,50.81,3.86
South Africa,81.0,7,326,11,0,3/38,29.64,44.18,4.02
Sri Lanka,40.4,8,202,6,0,3/38,33.67,40.67,4.97
United Arab Emirates,9.3,3,16,2,0,2/16,8.00,28.50,1.68
West Indies,184.1,33,635,24,0,3/15,26.46,46.04,3.45
Zimbabwe,28.0,3,69,4,0,2/28,17.25,42.00,2.46
Overall (10),952.0,113,3775,115,1,4/35,32.83,49.67,3.97
