0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,6,6,0,0,1,2,67,138,23.00,90.20,4,1
Bangladesh,4,3,1,0,0,0,42,87,43.50,75.65,4,0
England and Wales,24,23,1,0,2,3,87,559,25.41,78.73,39,2
India,16,14,1,0,0,0,38,199,15.31,64.61,11,4
Ireland,1,1,0,0,0,0,29,29,29.00,55.77,0,1
Pakistan,5,5,0,0,0,0,45,94,18.80,77.05,0,0
Scotland,1,1,1,0,0,0,1*,1,,25.00,1,0
South Africa,4,2,1,0,0,0,28*,44,44.00,89.80,7,0
Sri Lanka,1,1,1,0,0,0,22*,22,,115.79,0,0
West Indies,5,5,3,0,0,0,26*,74,37.00,82.22,4,0
Zimbabwe,1,1,0,0,0,0,35,35,35.00,72.92,1,0
,,,,,,,,,,,,
