0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,05/02/2010,Bangladesh,McLean Park,c Mohammad Ashraful b Shafiul Islam,69,74,93.24,,69,69.00,93.24
2,08/02/2010,Bangladesh,University Oval,c †Mushfiqur Rahim b Rubel Hossain,28,49,57.14,,97,48.50,78.86
3,11/02/2010,Bangladesh,AMI Stadium,b Shakib Al Hasan,25,30,83.33,,122,40.67,79.74
4,03/03/2010,Australia,McLean Park,c M E K Hussey b M G Johnson,40,41,97.56,,162,40.50,83.51
5,06/03/2010,Australia,Eden Park,lbw b R J Harris,14,24,58.33,,176,35.20,80.73
6,09/03/2010,Australia,Seddon Park,c †B J Haddin b R J Harris,5,3,166.67,,181,30.17,81.90
7,10/08/2010,India,Rangiri Dambulla International Stadium,c †M S Dhoni b A Nehra,12,17,70.59,,193,27.57,81.09
8,20/08/2010,Sri Lanka,Rangiri Dambulla International Stadium,did not bat,-,-,-,,193,27.57,81.09
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
