0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,09/06/1979,Sri Lanka,Trent Bridge,did not bat,-,-,-,,0,,
2,13/06/1979,India,Headingley,did not bat,-,-,-,,0,,
3,16/06/1979,West Indies,Trent Bridge,b C E H Croft,5,5,100.00,,5,5.00,100.00
4,20/06/1979,England,Old Trafford,b M Hendrick,23,20,115.00,,28,14.00,112.00
5,06/02/1980,West Indies,AMI Stadium,b D R Parry,25,27,92.59,,53,17.67,101.92
6,23/11/1980,Australia,Adelaide Oval,c G F Lawson b D K Lillee,2,7,28.57,,55,13.75,93.22
7,25/11/1980,Australia,Sydney Cricket Ground,c J Dyson b L S Pascoe,8,13,61.54,,63,12.60,87.50
8,07/12/1980,Australia,Melbourne Cricket Ground,c G S Chappell b D K Lillee,0,3,0.00,,63,10.50,84.00
9,09/12/1980,India,WACA Ground,c D B Vengsarkar b R M H Binny,16,26,61.54,,79,11.29,78.22
10,21/12/1980,India,Brisbane Cricket Ground,c Yograj Singh b D R Doshi,20,29,68.97,,99,12.38,76.15
11,23/12/1980,India,Adelaide Oval,lbw b K D Ghavri,6,17,35.29,,105,11.67,71.43
12,10/01/1981,India,Melbourne Cricket Ground,did not bat,-,-,-,,105,11.67,71.43
13,13/01/1983,England,Melbourne Cricket Ground,run out,3,2,150.00,,108,10.80,72.48
14,20/01/1983,England,Sydney Cricket Ground,b I T Botham,12,14,85.71,,120,10.91,73.62
15,22/01/1983,Australia,Melbourne Cricket Ground,not out,5*,5,100.00,,125,11.36,74.40
16,29/01/1983,England,Adelaide Oval,not out,1*,1,100.00,,126,11.45,74.56
17,31/01/1983,Australia,Adelaide Oval,b R M Hogg,10,11,90.91,,136,11.33,75.56
18,05/02/1983,England,WACA Ground,did not bat,-,-,-,,136,11.33,75.56
19,09/02/1983,Australia,Sydney Cricket Ground,c †R W Marsh b G F Lawson,1,4,25.00,,137,10.54,74.46
20,13/02/1983,Australia,Melbourne Cricket Ground,run out,3,9,33.33,,140,10.00,72.54
21,19/02/1983,England,Eden Park,did not bat,-,-,-,,140,10.00,72.54
22,23/02/1983,England,Basin Reserve,not out,3*,2,150.00,,143,10.21,73.33
23,26/02/1983,England,AMI Stadium,c I T Botham b N G Cowans,2,12,16.67,,145,9.67,70.05
24,02/03/1983,Sri Lanka,Carisbrook,not out,7*,7,100.00,,152,10.13,71.03
25,17/03/1983,Australia,Sydney Cricket Ground,b M R Whitney,3,8,37.50,,155,9.69,69.82
26,19/03/1983,Sri Lanka,McLean Park,did not bat,-,-,-,,155,9.69,69.82
27,20/03/1983,Sri Lanka,Eden Park,did not bat,-,-,-,,155,9.69,69.82
28,09/06/1983,England,Kennington Oval,b I T Botham,8,23,34.78,,163,9.59,66.53
29,11/06/1983,Pakistan,Edgbaston,not out,24*,21,114.29,,187,11.00,70.30
30,18/06/1983,Sri Lanka,County Ground (Derby),c A Ranatunga b A L F De Mel,2,16,12.50,,189,10.50,67.02
31,20/06/1983,Pakistan,Trent Bridge,c sub b Mudassar Nazar,26,25,104.00,,215,11.32,70.03
No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,No. of Innings Played = 24,,
