0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,17/12/2002,Sri Lanka,Brisbane Cricket Ground,M S Atapattu (c N V Knight),10.0,2/39,,30.00,3.90,1,19.50
,,,,K C Sangakkara (c P D Collingwood),,,,,,2,
2.0,20/12/2002,Sri Lanka,WACA Ground,R P Arnold (c †A J Stewart),9.4,2/45,,29.50,4.27,3,21.00
,,,,P W Gunaratne (b),,,,,,4,
3.0,11/01/2003,Australia,Bellerive Oval,M L Hayden (c & b),8.0,1/58,,33.20,5.13,5,28.40
4.0,13/01/2003,Sri Lanka,Sydney Cricket Ground,,9.0,0/59,,44.00,5.48,,40.20
5.0,17/01/2003,Sri Lanka,Adelaide Oval,,2.0,0/27,,46.40,5.90,,45.60
6.0,06/07/2003,Zimbabwe,County Ground (Bristol),,3.0,0/18,,50.00,5.90,,49.20
7.0,18/04/2004,West Indies,Bourda,,6.0,0/34,,57.20,5.87,,56.00
8.0,24/04/2004,West Indies,Queen's Park Oval,S Chanderpaul (c †C M W Read),7.0,1/16,,54.67,5.41,6,49.33
9.0,01/05/2004,West Indies,Darren Sammy National Cricket Stadium,B C Lara (c †C M W Read),10.0,1/74,,55.43,5.72,7,52.86
10.0,02/05/2004,West Indies,Darren Sammy National Cricket Stadium,B C Lara (c D Gough),10.0,1/52,,56.00,5.65,8,52.75
11.0,05/05/2004,West Indies,Kensington Oval,S Chanderpaul (c J M Anderson),10.0,1/51,,56.44,5.59,9,52.56
12.0,27/06/2004,West Indies,Trent Bridge,,10.0,0/29,,63.11,5.30,,55.78
13.0,29/06/2004,New Zealand,Riverside Ground,S P Fleming (c D Gough),7.0,3/38,,50.83,5.31,10,45.00
,,,,N J Astle (lbw),,,,,,11,
,,,,H J H Marshall (c A F Giles),,,,,,12,
14.0,01/07/2004,West Indies,Headingley,S Chanderpaul (c †G O Jones),10.0,3/31,,44.67,5.11,13,38.07
,,,,R L Powell (b),,,,,,14,
,,,,D R Smith (c †G O Jones),,,,,,15,
15.0,04/07/2004,New Zealand,County Ground (Bristol),N J Astle (b),9.0,1/38,,45.25,5.05,16,38.06
16.0,06/07/2004,West Indies,Lord's,,10.0,0/51,,49.00,5.05,,41.25
17.0,01/09/2004,India,Trent Bridge,A Nehra (c & b),8.5,3/41,,44.05,5.03,17,36.89
,,,,M Kaif (c †G O Jones),,,,,,18,
,,,,L Balaji (c A Flintoff),,,,,,19,
18.0,03/09/2004,India,Kennington Oval,,8.0,0/51,,46.58,5.10,,39.58
19.0,05/09/2004,India,Lord's,S C Ganguly (c M P Vaughan),10.0,4/22,,41.09,4.91,20,33.65
,,,,R Dravid (c P D Collingwood),,,,,,21,
