0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,91.4,5,466,16,1,5/33,29.13,34.38,5.08
Bangladesh,18.0,1,94,4,1,4/39,23.50,27.00,5.22
India,59.5,2,323,13,1,4/22,24.85,27.62,5.40
Ireland,10.0,0,58,3,0,3/58,19.33,20.00,5.80
New Zealand,16.0,2,76,4,0,3/38,19.00,24.00,4.75
Pakistan,36.0,3,199,3,0,1/27,66.33,72.00,5.53
South Africa,44.0,2,230,7,0,2/4,32.86,37.71,5.23
Sri Lanka,86.4,4,477,14,0,3/31,34.07,37.14,5.50
West Indies,108.0,7,511,9,0,3/31,56.78,72.00,4.73
Zimbabwe,13.0,3,47,3,0,3/29,15.67,26.00,3.62
Overall (10),483.1,29,2481,76,3,5/33,32.64,38.14,5.13
