0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,3,3,0,0,3,0,91,225,75.00,80.36,2,0
Australia,1,1,0,0,0,0,39,39,39.00,70.91,1,0
Bangladesh,2,2,0,0,0,1,7,7,3.50,29.17,7,0
Bermuda,11,11,1,0,3,0,84,271,27.10,57.29,9,4
England,1,1,0,0,0,0,6,6,6.00,54.55,1,0
Ireland,6,6,0,1,1,0,122,272,45.33,74.32,1,1
Kenya,10,9,2,0,2,0,64*,232,33.14,57.86,10,2
Netherlands,8,7,0,0,3,0,74,237,33.86,57.11,5,1
New Zealand,3,3,0,0,1,0,84,122,40.67,79.22,3,1
Pakistan,1,1,0,0,0,0,16,16,16.00,45.71,1,0
Scotland,7,7,3,1,3,0,137*,434,108.50,74.70,7,0
South Africa,1,1,1,0,0,0,28*,28,,75.68,3,0
Sri Lanka,2,2,0,0,0,0,22,28,14.00,38.89,0,0
West Indies,4,4,0,0,0,0,22,31,7.75,43.66,2,1
Zimbabwe,2,2,0,0,0,1,16,16,8.00,84.21,5,0
Overall (15),62,60,7,2,16,2,137*,1964,37.06,65.60,57,10
