0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,06/03/2013,Afghanistan,Sharjah Cricket Stadium,Asghar Afghan (c M W Machan),10.0,2/52,,30.00,5.20,1,26.00
,,,,Mohammad Shahzad (c †D Murphy),,,,,,2,
2.0,08/03/2013,Afghanistan,Sharjah Cricket Stadium,Rahmat Shah (c R D Berrington),10.0,1/56,,40.00,5.40,3,36.00
3.0,17/05/2013,Pakistan,Grange Cricket Club,Saeed Ajmal (b),10.0,1/47,,45.00,5.17,4,38.75
4.0,30/06/2013,Kenya,Mannofield Park,N N Odhiambo (lbw),10.0,4/43,,30.00,4.95,5,24.75
,,,,H A Varaiya (lbw),,,,,,6,
,,,,A A Obanda (lbw),,,,,,7,
,,,,N M Odhiambo (b),,,,,,8,
5.0,02/07/2013,Kenya,Mannofield Park,N N Odhiambo (b),8.3,1/34,,32.33,4.78,9,25.78
6.0,03/09/2013,Australia,Grange Cricket Club,S R Watson (c G Goudie),10.0,2/69,,31.91,5.15,10,27.36
,,,,S E Marsh (c G Goudie),,,,,,11,
7.0,06/09/2013,Ireland,Civil Service Cricket Club,D T Johnston (c P L Mommsen),10.0,2/48,,31.62,5.09,12,26.85
,,,,W T S Porterfield (c C S MacLeod),,,,,,13,
8.0,08/09/2013,Ireland,Civil Service Cricket Club,W T S Porterfield (b),10.0,2/60,,31.40,5.21,14,27.27
,,,,P R Stirling (c †D Murphy),,,,,,15,
9.0,23/01/2014,Canada,Hagley Oval,N R Kumar (lbw),9.0,2/30,,30.88,5.02,16,25.82
,,,,Zeeshan Siddiqi (c †M H Cross),,,,,,17,
10.0,30/01/2014,Kenya,Hagley Oval,A A Obanda (b),10.0,1/56,,32.50,5.08,18,27.50
11.0,01/02/2014,United Arab Emirates,Bert Sutcliffe Oval,Ahmed Raza (c R M Haq),10.0,3/58,,30.71,5.14,19,26.33
,,,,Kamran Shahzad (c M W Machan),,,,,,20,
,,,,Rohan Mustafa (c †M H Cross),,,,,,21,
12.0,09/05/2014,England,Mannofield Park,E J G Morgan (c †M H Cross),4.0,1/37,,30.41,5.29,22,26.82
13.0,08/09/2014,Ireland,The Village,J Anderson (lbw),7.4,1/29,,31.09,5.19,23,26.91
14.0,10/09/2014,Ireland,The Village,,6.0,0/36,,32.65,5.23,,28.48
15.0,12/01/2015,Ireland,Dubai International Cricket Stadium,K J O'Brien (c †M H Cross),10.0,3/49,,31.19,5.21,24,27.08
,,,,W T S Porterfield (c H J W Gardiner),,,,,,25,
,,,,P R Stirling (b),,,,,,26,
16.0,14/01/2015,Afghanistan,Sheikh Zayed Stadium,Mohammad Nabi (lbw),6.0,4/22,,28.23,5.14,27,24.20
,,,,Samiullah Shinwari (c †M H Cross),,,,,,28,
,,,,Gulbadin Naib (c J H Davey),,,,,,29,
,,,,Usman Ghani (c †M H Cross),,,,,,30,
17.0,17/02/2015,New Zealand,University Oval,B B McCullum (c †M H Cross),9.5,3/57,,27.45,5.19,31,23.73
,,,,G D Elliott (c †M H Cross),,,,,,32,
,,,,M J Guptill (c †M H Cross),,,,,,33,
18.0,23/02/2015,England,Hagley Oval,J C Buttler (c J H Davey),10.0,1/60,,28.41,5.24,34,24.79
19.0,26/02/2015,Afghanistan,University Oval,,9.3,0/61,,30.09,5.30,,26.59
20.0,04/03/2015,Bangladesh,Saxton Oval,Mahmudullah (b),9.1,1/75,,30.80,5.45,35,27.97
21.0,14/03/2015,Australia,Bellerive Oval,M J Clarke (c M A Leask),5.0,1/57,,30.78,5.61,36,28.78
