0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,52.3,2,303,7,0,2/69,43.29,45.00,5.77
Second,132.1,5,733,29,2,4/22,25.28,27.34,5.55
Overall,184.4,7,1036,36,2,4/22,28.78,30.78,5.61
