0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,35.3,2,191,7,1,4/22,27.29,30.43,5.38
Australia,15.0,0,126,3,0,2/69,42.00,30.00,8.40
Bangladesh,9.1,0,75,1,0,1/75,75.00,55.00,8.18
Canada,9.0,2,30,2,0,2/30,15.00,27.00,3.33
England,14.0,1,97,2,0,1/37,48.50,42.00,6.93
Ireland,43.4,1,222,8,0,3/49,27.75,32.75,5.08
Kenya,28.3,1,133,6,1,4/43,22.17,28.50,4.67
New Zealand,9.5,0,57,3,0,3/57,19.00,19.67,5.80
Pakistan,10.0,0,47,1,0,1/47,47.00,60.00,4.70
United Arab Emirates,10.0,0,58,3,0,3/58,19.33,20.00,5.80
Overall (10),184.4,7,1036,36,2,4/22,28.78,30.78,5.61
