0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,21/01/1996,England,St George's Park,c †R C Russell b P J Martin,10,16,62.50,,10,10.00,62.50
2,16/02/1996,United Arab Emirates,Rawalpindi Cricket Stadium,did not bat,-,-,-,,10,10.00,62.50
3,20/02/1996,New Zealand,Iqbal Stadium,b D K Morrison,16,26,61.54,,26,13.00,61.90
4,25/02/1996,England,Rawalpindi Cricket Stadium,c †R C Russell b P J Martin,28,36,77.78,,54,18.00,69.23
5,29/02/1996,Pakistan,National Stadium (Karachi),did not bat,-,-,-,,54,18.00,69.23
6,05/03/1996,Netherlands,Rawalpindi Cricket Stadium,did not bat,-,-,-,,54,18.00,69.23
7,11/03/1996,West Indies,National Stadium (Karachi),c & b R A Harper,1,2,50.00,,55,13.75,68.75
No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,,
