0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,2,0,0,0,1,3,3,1.50,37.50,2,0
Bellerive Oval,1,1,1,0,0,0,13*,13,,76.47,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,13,13,13.00,68.42,0,0
Cazaly's Stadium,1,0,0,0,0,0,0,0,,,0,0
Etihad Stadium,2,2,1,0,0,0,7,8,8.00,66.67,0,0
Marrara Cricket Ground,1,1,0,0,0,0,5,5,5.00,71.43,0,0
Melbourne Cricket Ground,12,8,1,0,0,0,28,82,11.71,73.21,4,0
Sydney Cricket Ground,10,8,2,0,0,0,47*,119,19.83,100.00,2,0
WACA Ground,2,2,0,0,0,0,43,80,40.00,90.91,1,0
,,,,,,,,,,,,
