0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,08/09/2016,Scotland,Grange Cricket Club,,4.0,0/25,,,6.25,,
2.0,10/09/2016,Scotland,Grange Cricket Club,C S MacLeod (c Nizakat Khan),10.0,2/50,,42.00,5.36,1,37.50
,,,,K J Coetzer (c & b),,,,,,2,
3.0,04/11/2016,Papua New Guinea,Mission Road,,2.0,0/11,,48.00,5.38,,43.00
4.0,22/01/2017,Scotland,Sheikh Zayed Stadium,K J Coetzer (b),9.0,2/49,,37.50,5.40,3,33.75
,,,,S M Sharif (c & b),,,,,,4,
5.0,26/01/2017,United Arab Emirates,Dubai International Cricket Stadium,,6.1,0/40,,46.75,5.61,,43.75
6.0,17/03/2018,Papua New Guinea,Old Hararians Sports Club,C J A Amini (c †S S McKechnie),7.0,1/33,,45.80,5.45,5,41.60
