0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,59,1,0,1/59,59.00,60.00,5.90
Castle Avenue,4.0,0,19,1,0,1/19,19.00,24.00,4.75
Civil Service Cricket Club,15.3,1,57,3,0,2/20,19.00,31.00,3.68
County Ground (Bristol),3.0,0,30,0,0,0/30,,,10.00
Greater Noida Sports Complex Ground,28.0,0,151,1,0,1/38,151.00,168.00,5.39
ICC Global Cricket Academy,11.4,0,62,1,0,1/31,62.00,70.00,5.31
Sabina Park,4.0,0,17,2,0,2/17,8.50,12.00,4.25
Seddon Park,6.0,0,45,2,0,2/45,22.50,18.00,7.50
The Village,11.0,0,50,1,0,1/15,50.00,66.00,4.55
Overall (9),93.1,1,490,12,0,2/17,40.83,46.58,5.26
