0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,21,21,21.00,91.30,1,0
Arun Jaitley Stadium,1,1,0,1,0,0,100,100,100.00,94.34,1,0
Dubai International Cricket Stadium,2,2,0,0,2,0,98,160,80.00,84.66,0,0
JSCA International Stadium Complex,1,1,0,1,0,0,104,104,104.00,92.04,0,0
Kennington Oval,2,2,0,0,0,0,42,52,26.00,88.14,1,0
Kensington Oval,3,2,0,0,0,0,17,31,15.50,100.00,0,0
Lord's,2,2,0,0,1,0,88,111,55.50,70.25,2,0
Melbourne Cricket Ground,3,3,0,0,0,0,34,54,18.00,65.06,0,0
Old Trafford,1,1,0,0,0,0,18,18,18.00,128.57,0,0
Pallekele International Cricket Stadium,1,1,0,0,0,0,6,6,6.00,100.00,0,0
Providence Stadium,2,2,0,0,0,0,27,29,14.50,64.44,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,1,0,91,91,91.00,91.92,0,0
Rajiv Gandhi International Stadium,1,1,0,0,1,0,50,50,50.00,65.79,0,0
Rangiri Dambulla International Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Seddon Park,1,1,0,0,0,0,44,44,44.00,122.22,1,0
Sharjah Cricket Stadium,2,2,0,0,1,0,88,112,56.00,80.58,0,0
Sheikh Zayed Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Sophia Gardens,1,1,0,0,0,0,15,15,15.00,75.00,0,0
Sydney Cricket Ground,2,2,0,0,1,0,59,89,44.50,68.46,1,0
The Cooper Associates County Ground,1,1,0,0,0,0,18,18,18.00,112.50,1,0
Trent Bridge,2,2,0,0,1,0,89,102,51.00,112.09,1,0
Vidarbha Cricket Association Stadium,1,1,0,0,0,0,38,38,38.00,102.70,2,0
WACA Ground,3,3,1,0,0,0,9,20,10.00,40.82,1,0
Warner Park,2,2,0,0,2,0,98,157,78.50,80.93,0,0
Westpac Stadium,1,1,0,0,1,0,50,50,50.00,102.04,1,0
Willowmoore Park,1,1,1,0,1,0,82*,82,,106.49,0,0
Overall (26),40,39,2,2,12,2,104,1554,42.00,84.09,13,0
