0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,22,20,3,1,6,2,107*,677,39.82,70.96,6,0
Bangladesh,3,3,1,0,0,0,42*,86,43.00,64.66,1,0
England and Wales,3,2,1,0,0,0,36*,66,66.00,77.65,2,0
Malaysia,4,4,0,0,0,0,36,92,23.00,51.40,1,0
New Zealand,7,7,0,0,2,1,58,198,28.29,76.74,2,0
South Africa,5,5,0,0,1,0,79,192,38.40,63.58,0,0
Sri Lanka,1,1,0,0,0,0,13,13,13.00,86.67,1,0
,,,,,,,,,,,,
