0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,4,4,2,0,0,0,42*,122,61.00,78.21,2,0
England,2,1,0,0,0,0,30,30,30.00,48.39,1,0
ICC World XI,2,2,0,0,1,0,58,105,52.50,70.47,0,0
India,5,4,2,0,0,0,18*,40,20.00,61.54,0,0
New Zealand,7,7,0,0,2,1,58,198,28.29,76.74,2,0
Pakistan,4,4,0,0,0,1,38,52,13.00,68.42,3,0
South Africa,8,8,0,0,1,1,79,228,28.50,61.79,1,0
Sri Lanka,8,8,1,1,4,0,107*,390,55.71,71.04,3,0
West Indies,4,4,0,0,1,0,76,159,39.75,65.70,1,0
Zimbabwe,1,0,0,0,0,0,0,0,,,0,0
Overall (10),45,42,5,1,9,3,107*,1324,35.78,68.74,13,0
