0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,4.0,0,25,0,0,,,,6.25
Barabati Stadium,2.0,0,8,0,0,,,,4.00
Brisbane Cricket Ground,3.0,0,17,1,0,1/17,17.00,18.00,5.67
Civil Service Cricket Club,1.0,0,3,0,0,,,,3.00
Darren Sammy National Cricket Stadium,1.0,0,7,0,0,,,,7.00
Holkar Cricket Stadium,5.0,0,39,0,0,,,,7.80
Khan Shaheb Osman Ali Stadium,5.0,0,29,0,0,,,,5.80
Kingsmead,7.0,0,30,2,0,2/30,15.00,21.00,4.29
M Chinnaswamy Stadium,4.0,0,19,0,0,,,,4.75
Melbourne Cricket Ground,2.0,0,17,1,0,1/17,17.00,12.00,8.50
National Stadium (Karachi),4.0,0,15,0,0,,,,3.75
Nehru Stadium (Kochi),2.0,0,4,0,0,0/4,,,2.00
Newlands,1.0,0,5,0,0,,,,5.00
Pallekele International Cricket Stadium,6.0,0,23,0,0,,,,3.83
Queens Sports Club,1.0,0,5,0,0,,,,5.00
R Premadasa Stadium,12.0,1,52,0,0,,,,4.33
Rangiri Dambulla International Stadium,8.5,1,47,1,0,1/5,47.00,53.00,5.32
Sabina Park,8.0,0,27,2,0,2/27,13.50,24.00,3.38
Sardar Patel Stadium,3.0,0,28,0,0,,,,9.33
Seddon Park,3.0,0,21,0,0,,,,7.00
Shere Bangla National Stadium,8.0,0,46,0,0,,,,5.75
St George's Park,2.0,0,6,0,0,,,,3.00
SuperSport Park,2.0,0,14,0,0,,,,7.00
Sydney Cricket Ground,1.0,0,5,0,0,,,,5.00
WACA Ground,1.0,0,11,0,0,,,,11.00
Wanderers Stadium,2.0,0,12,1,0,1/12,12.00,12.00,6.00
Overall (26),98.5,2,515,8,0,2/27,64.38,74.13,5.21
