0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,3.0,0,19,1,0,1/11,19.00,18.00,6.33
Barabati Stadium,5.0,0,45,0,0,0/45,,,9.00
Bay Oval,9.0,0,52,1,0,1/35,52.00,54.00,5.78
Dubai International Cricket Stadium,35.0,1,139,6,0,3/23,23.17,35.00,3.97
Edgbaston,6.0,0,22,2,0,2/22,11.00,18.00,3.67
Green Park,8.0,0,54,0,0,0/54,,,6.75
Himachal Pradesh Cricket Association Stadium,3.0,0,6,2,0,2/6,3.00,9.00,2.00
JSCA International Stadium Complex,10.0,0,59,0,0,,,,5.90
Kennington Oval,7.0,0,59,1,0,1/27,59.00,42.00,8.43
Kingsmead,3.0,0,19,0,0,0/19,,,6.33
M Chinnaswamy Stadium,7.0,0,38,1,0,1/38,38.00,42.00,5.43
Maharashtra Cricket Association Stadium,12.0,0,54,0,0,0/23,,,4.50
McLean Park,3.0,0,17,1,0,1/17,17.00,18.00,5.67
Melbourne Cricket Ground,6.0,0,35,0,0,0/35,,,5.83
Old Trafford,1.0,0,4,0,0,,,,4.00
Pallekele International Cricket Stadium,7.4,0,44,1,0,1/12,44.00,46.00,5.74
Punjab Cricket Association IS Bindra Stadium,10.0,0,73,3,0,3/29,24.33,20.00,7.30
Queen's Park Oval,9.0,0,38,1,0,1/25,38.00,54.00,4.22
R Premadasa Stadium,4.0,0,20,0,0,0/20,,,5.00
Rajiv Gandhi International Stadium,7.0,0,31,1,0,1/31,31.00,42.00,4.43
Rangiri Dambulla International Stadium,5.0,0,26,2,0,2/26,13.00,15.00,5.20
Sabina Park,4.0,0,13,1,0,1/13,13.00,24.00,3.25
Sir Vivian Richards Stadium,0.1,0,0,1,0,1/0,0.00,1.00,0.00
SuperSport Park,3.0,0,11,0,0,0/11,,,3.67
The Rose Bowl,4.0,0,16,0,0,,,,4.00
Vidarbha Cricket Association Stadium,18.0,0,81,2,0,1/33,40.50,54.00,4.50
Westpac Stadium,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Overall (27),196.5,1,1009,28,0,3/23,36.04,42.18,5.13
