0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,7.0,1,31,3,0,3/31,10.33,14.00,4.43
AMI Stadium,14.2,2,46,4,0,3/17,11.50,21.50,3.21
Eden Park,17.5,0,74,3,0,3/37,24.67,35.67,4.15
Melbourne Cricket Ground,19.0,3,75,3,0,3/39,25.00,38.00,3.95
Seddon Park,8.0,0,25,0,0,0/25,,,3.13
Sharjah Cricket Stadium,10.0,1,32,1,0,1/32,32.00,60.00,3.20
Sydney Cricket Ground,16.0,0,67,3,0,2/46,22.33,32.00,4.19
WACA Ground,10.0,2,54,1,0,1/54,54.00,60.00,5.40
Overall (8),102.1,9,404,18,0,3/17,22.44,34.06,3.95
