0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,10/11/1998,Pakistan,Gaddafi Stadium,-,0,,0/14,0,,,0,,,,23 years 154 days
2.0,22/08/1999,Sri Lanka,Galle International Stadium,8,8,8.00,,0,,,0,,,,24 years 74 days
3.0,23/08/1999,India,Galle International Stadium,68*,76,76.00,1/25,1,39.00,,0,,,,24 years 75 days
4.0,26/08/1999,Sri Lanka,R Premadasa Stadium,14,90,45.00,0/22,1,61.00,1,1,,,,24 years 78 days
5.0,28/08/1999,India,Sinhalese Sports Club Ground,45,135,45.00,1/32,2,46.50,1,2,,,,24 years 80 days
6.0,31/08/1999,Sri Lanka,R Premadasa Stadium,22*,157,52.33,0/14,2,53.50,,2,,,,24 years 83 days
7.0,21/10/1999,Zimbabwe,Queens Sports Club,1,158,39.50,3/52,5,31.80,,2,,,,24 years 134 days
8.0,23/10/1999,Zimbabwe,Harare Sports Club,-,158,39.50,1/23,6,30.33,,2,,,,24 years 136 days
9.0,24/10/1999,Zimbabwe,Harare Sports Club,-,158,39.50,1/52,7,33.43,1,3,,,,24 years 137 days
10.0,09/01/2000,Pakistan,Brisbane Cricket Ground,0,158,31.60,3/34,10,26.80,,3,,,,24 years 214 days
11.0,12/01/2000,India,Melbourne Cricket Ground,3,161,26.83,0/28,10,29.60,,3,,,,24 years 217 days
12.0,14/01/2000,India,Sydney Cricket Ground,28*,189,31.50,4/11,14,21.93,,3,,,,24 years 219 days
13.0,16/01/2000,Pakistan,Melbourne Cricket Ground,-,189,31.50,2/27,16,20.88,1,4,,,,24 years 221 days
14.0,19/01/2000,Pakistan,Sydney Cricket Ground,47,236,33.71,1/5,17,19.94,1,5,,,,24 years 224 days
15.0,23/01/2000,Pakistan,Melbourne Cricket Ground,35,271,33.88,0/26,17,21.47,,5,,,,24 years 228 days
16.0,26/01/2000,India,Adelaide Oval,26,297,33.00,1/18,18,21.28,,5,,,,24 years 231 days
17.0,02/02/2000,Pakistan,Melbourne Cricket Ground,-,297,33.00,1/24,19,21.42,,5,,,,24 years 238 days
18.0,04/02/2000,Pakistan,Sydney Cricket Ground,45,342,34.20,0/30,19,23.00,,5,,,,24 years 240 days
19.0,17/02/2000,New Zealand,Westpac Stadium,-,342,34.20,,19,23.00,,5,,,,24 years 253 days
20.0,19/02/2000,New Zealand,Eden Park,33,375,34.09,,19,23.00,1,6,,,,24 years 255 days
21.0,23/02/2000,New Zealand,Carisbrook,34*,409,37.18,0/39,19,25.05,2,8,,,,24 years 259 days
22.0,26/02/2000,New Zealand,AMI Stadium,0,409,34.08,0/18,19,26.00,,8,,,,24 years 262 days
23.0,03/03/2000,New Zealand,Eden Park,6,415,31.92,1/6,20,25.00,,8,,,,24 years 268 days
24.0,12/04/2000,South Africa,Kingsmead,20,435,31.07,0/21,20,26.05,1,9,,,,24 years 308 days
25.0,14/04/2000,South Africa,Newlands,19*,454,32.43,1/15,21,25.52,,9,,,,24 years 310 days
26.0,16/04/2000,South Africa,Wanderers Stadium,6,460,30.67,0/11,21,26.05,1,10,,,,24 years 312 days
27.0,18/08/2000,South Africa,Etihad Stadium,17,477,29.81,2/56,23,26.22,,10,,,,25 years 70 days
28.0,11/01/2001,West Indies,Melbourne Cricket Ground,38*,515,32.19,4/35,27,23.63,2,12,,,,25 years 216 days
29.0,14/01/2001,West Indies,Brisbane Cricket Ground,-,515,32.19,0/36,27,24.96,1,13,,,,25 years 219 days
30.0,17/01/2001,West Indies,Sydney Cricket Ground,-,515,32.19,1/55,28,26.04,,13,,,,25 years 222 days
31.0,21/01/2001,Zimbabwe,Melbourne Cricket Ground,-,515,32.19,2/38,30,25.57,,13,,,,25 years 226 days
32.0,26/01/2001,West Indies,Adelaide Oval,-,515,32.19,,30,25.57,,13,,,,25 years 231 days
33.0,28/01/2001,Zimbabwe,Sydney Cricket Ground,22,537,31.59,2/35,32,25.06,1,14,,,,25 years 233 days
34.0,30/01/2001,Zimbabwe,Bellerive Oval,60,597,33.17,0/51,32,26.66,1,15,,,,25 years 235 days
35.0,07/02/2001,West Indies,Sydney Cricket Ground,8,605,31.84,2/18,34,25.62,,15,,,,25 years 243 days
36.0,09/02/2001,West Indies,Melbourne Cricket Ground,7,612,30.60,1/55,35,26.46,,15,,,,25 years 245 days
37.0,28/03/2001,India,Nehru Stadium (Pune),-,612,30.60,0/41,35,27.63,,15,,,,25 years 292 days
38.0,31/03/2001,India,Nehru Stadium (Indore),5,617,29.38,0/37,35,28.69,,15,,,,25 years 295 days
39.0,06/04/2001,India,Nehru Stadium (Margao),7,624,28.36,1/40,36,29.00,,15,,,,25 years 301 days
40.0,09/06/2001,Pakistan,Sophia Gardens,-,624,28.36,0/23,36,29.64,,15,,,,26 years 0 days
41.0,10/06/2001,England,County Ground (Bristol),23,647,28.13,0/24,36,30.31,,15,,,,26 years 1 days
42.0,14/06/2001,England,Old Trafford,11,658,27.42,2/24,38,29.34,1,16,,,,26 years 5 days
43.0,19/06/2001,Pakistan,Trent Bridge,35,693,27.72,2/45,40,29.00,,16,,,,26 years 10 days
44.0,21/06/2001,England,Kennington Oval,-,693,27.72,0/13,40,29.33,,16,,,,26 years 12 days
45.0,13/01/2002,South Africa,Melbourne Cricket Ground,0,693,26.65,0/41,40,30.35,2,18,,,,26 years 218 days
46.0,20/01/2002,South Africa,Brisbane Cricket Ground,3,696,25.78,3/48,43,29.35,1,19,,,,26 years 225 days
47.0,22/01/2002,South Africa,Sydney Cricket Ground,-,696,25.78,0/7,43,29.51,,19,,,,26 years 227 days
48.0,26/01/2002,New Zealand,Adelaide Oval,11,707,25.25,0/30,43,30.21,1,20,,,,26 years 231 days
49.0,05/09/2002,Kenya,Gymkhana Club Ground,43,750,25.86,0/33,43,30.98,1,21,,,,27 years 88 days
50.0,09/01/2003,Sri Lanka,Sydney Cricket Ground,4,754,25.13,1/50,44,31.41,,21,,,,27 years 214 days
51.0,19/01/2003,England,Adelaide Oval,0,754,24.32,,44,31.41,,21,,,,27 years 224 days
52.0,21/01/2003,Sri Lanka,Melbourne Cricket Ground,-,754,24.32,0/32,44,32.14,,21,,,,27 years 226 days
53.0,23/01/2003,England,Sydney Cricket Ground,-,754,24.32,,44,32.14,,21,,,,27 years 228 days
54.0,25/01/2003,England,Melbourne Cricket Ground,8,762,23.81,,44,32.14,2,23,,,,27 years 230 days
55.0,11/02/2003,Pakistan,Wanderers Stadium,143*,905,28.28,,44,32.14,1,24,,,,27 years 247 days
56.0,15/02/2003,India,SuperSport Park,-,905,28.28,0/25,44,32.70,2,26,,,,27 years 251 days
57.0,20/02/2003,Netherlands,Senwes Park,-,905,28.28,0/36,44,33.52,,26,,,,27 years 256 days
58.0,24/02/2003,Zimbabwe,Queens Sports Club,-,905,28.28,0/35,44,34.32,,26,,,,27 years 260 days
59.0,27/02/2003,Namibia,Senwes Park,59,964,29.21,,44,34.32,,26,,,,27 years 263 days
60.0,02/03/2003,England,St George's Park,0,964,28.35,0/20,44,34.77,,26,,,,27 years 266 days
61.0,15/03/2003,Kenya,Kingsmead,33*,997,29.32,,44,34.77,,26,,,,27 years 279 days
62.0,18/03/2003,Sri Lanka,St George's Park,91*,1088,32.00,,44,34.77,1,27,,,,27 years 282 days
63.0,23/03/2003,India,Wanderers Stadium,-,1088,32.00,2/7,46,33.41,,27,,,,27 years 287 days
64.0,17/05/2003,West Indies,Sabina Park,18,1106,31.60,1/42,47,33.60,1,28,,,,27 years 342 days
65.0,18/05/2003,West Indies,Sabina Park,17*,1123,32.09,0/22,47,34.06,,28,,,,27 years 343 days
66.0,21/05/2003,West Indies,Darren Sammy National Cricket Stadium,75,1198,33.28,,47,34.06,,28,,,,27 years 346 days
67.0,24/05/2003,West Indies,Queen's Park Oval,24,1222,33.03,1/31,48,34.00,,28,,,,27 years 349 days
68.0,25/05/2003,West Indies,Queen's Park Oval,77,1299,34.18,,48,34.00,,28,,,,27 years 350 days
69.0,30/05/2003,West Indies,National Cricket Stadium (Grenada),16,1315,33.72,1/19,49,33.69,2,30,,,,27 years 355 days
70.0,01/06/2003,West Indies,National Cricket Stadium (Grenada),48,1363,34.08,1/36,50,33.74,,30,,,,27 years 357 days
71.0,02/08/2003,Bangladesh,Cazaly's Stadium,-,1363,34.08,0/5,50,33.84,1,31,,,,28 years 54 days
72.0,03/08/2003,Bangladesh,Cazaly's Stadium,7,1370,33.41,1/24,51,33.65,1,32,,,,28 years 55 days
73.0,06/08/2003,Bangladesh,Marrara Cricket Ground,0,1370,32.62,0/0,51,33.65,,32,,,,28 years 58 days
74.0,26/10/2003,India,Captain Roop Singh Stadium,1,1371,31.88,0/24,51,34.12,2,34,,,,28 years 139 days
