0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,18/09/2006,Zimbabwe,Buffalo Park,b H P Rinke,20,16,125.00,,20,20.00,125.00
2,20/09/2006,Zimbabwe,Senwes Park,c & b P Utseya,80,74,108.11,,100,50.00,111.11
3,09/03/2008,Bangladesh,Zahur Ahmed Chowdhury Stadium,did not bat,-,-,-,,100,50.00,111.11
4,12/03/2008,Bangladesh,Shere Bangla National Stadium,did not bat,-,-,-,,100,50.00,111.11
5,14/03/2008,Bangladesh,Shere Bangla National Stadium,lbw b Mosharraf Hossain,24,54,44.44,,124,41.33,86.11
6,08/11/2009,Zimbabwe,Willowmoore Park,c A G Cremer b C J Chibhabha,39,36,108.33,,163,40.75,90.56
7,10/11/2009,Zimbabwe,SuperSport Park,lbw b R W Price,13,18,72.22,,176,35.20,88.89
8,22/11/2009,England,SuperSport Park,b T T Bresnan,64,65,98.46,,240,40.00,91.25
9,27/11/2009,England,Newlands,not out,51*,40,127.50,,291,48.50,96.04
10,29/11/2009,England,St George's Park,c L J Wright b S C J Broad,51,79,64.56,,342,48.86,89.53
11,21/02/2010,India,Sawai Mansingh Stadium,run out,9,21,42.86,,351,43.88,87.10
12,24/02/2010,India,Captain Roop Singh Stadium,b R A Jadeja,9,16,56.25,,360,40.00,85.92
13,24/05/2010,West Indies,Sir Vivian Richards Stadium,lbw b J E Taylor,1,2,50.00,,361,36.10,85.75
14,28/05/2010,West Indies,Windsor Park,b K A Pollard,16,31,51.61,,377,34.27,83.41
15,17/01/2012,Sri Lanka,Mangaung Oval,lbw b T M Dilshan,17,27,62.96,,394,32.83,82.25
16,20/01/2012,Sri Lanka,Diamond Oval,c W U Tharanga b H M R K B Herath,37,39,94.87,,431,33.15,83.20
17,22/01/2012,Sri Lanka,Wanderers Stadium,c A D Mathews b S L Malinga,6,7,85.71,,437,31.21,83.24
18,31/05/2013,Netherlands,VRA Ground,c P W Borren b Mudassar Bukhari,6,9,66.67,,443,29.53,82.96
19,20/07/2013,Sri Lanka,R Premadasa Stadium,c †K C Sangakkara b N L T C Perera,29,31,93.55,,472,29.50,83.54
20,23/07/2013,Sri Lanka,R Premadasa Stadium,lbw b H M R K B Herath,24,28,85.71,,496,29.18,83.64
21,26/07/2013,Sri Lanka,Pallekele International Cricket Stadium,c †K C Sangakkara b S L Malinga,8,17,47.06,,504,28.00,82.62
No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,No. of Innings Played = 19,,
