0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,18/05/2006,Zimbabwe,Queen's Park Oval,did not bat,-,-,-,,0,,
2,11/11/2006,Kenya,Mombasa Sports Ground,b N N Odhiambo,20,37,54.05,,20,20.00,54.05
3,27/11/2006,Canada,Senwes Park,lbw b S Thuraisingam,6,8,75.00,,26,13.00,57.78
4,18/08/2007,Netherlands,Hazelaarweg,lbw b R N ten Doeschate,11,21,52.38,,37,12.33,56.06
5,20/08/2007,Netherlands,Hazelaarweg,c †J Smits b G M C Mol,12,32,37.50,,49,12.25,50.00
6,28/06/2008,Canada,Maple Leaf North - West Ground,not out,7*,7,100.00,,56,14.00,53.33
7,29/06/2008,Canada,Maple Leaf North - West Ground,b S Dhaniram,9,12,75.00,,65,13.00,55.56
8,20/08/2008,West Indies,Maple Leaf North - West Ground,b N O Miller,5,25,20.00,,70,11.67,49.30
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
