0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,16/06/2005,Bangladesh,Kennington Oval,Javed Omar (lbw),10.0,3/32,,20.00,3.20,1,10.67
,,,,Mohammad Ashraful (c A Flintoff),,,,,,2,
,,,,Nafis Iqbal (c †G O Jones),,,,,,3,
2.0,19/06/2005,Australia,County Ground (Bristol),M J Clarke (b),10.0,1/69,,30.00,5.05,4,25.25
3.0,21/06/2005,Bangladesh,Trent Bridge,,5.0,0/23,,37.50,4.96,,31.00
4.0,02/09/2006,Pakistan,Lord's,Shoaib Malik (c †C M W Read),8.0,2/11,,33.00,4.09,5,22.50
,,,,Mohammad Hafeez (c †C M W Read),,,,,,6,
5.0,05/09/2006,Pakistan,The Rose Bowl,Shoaib Malik (c P D Collingwood),9.0,2/32,,31.50,3.98,7,20.88
,,,,Naved-ul-Hasan (b),,,,,,8,
6.0,08/09/2006,Pakistan,Trent Bridge,Younis Khan (c P D Collingwood),10.0,2/49,,31.20,4.15,9,21.60
,,,,Mohammad Hafeez (c A J Strauss),,,,,,10,
7.0,10/09/2006,Pakistan,Edgbaston,Shahid Afridi (b),10.0,1/25,,33.82,3.89,11,21.91
8.0,28/10/2006,West Indies,Sardar Patel Stadium,S Chanderpaul (lbw),10.0,1/35,,36.00,3.83,12,23.00
9.0,12/01/2007,Australia,Melbourne Cricket Ground,,8.2,0/43,,40.17,3.97,,26.58
10.0,16/01/2007,New Zealand,Bellerive Oval,,9.0,0/51,,44.67,4.14,,30.83
11.0,19/01/2007,Australia,Brisbane Cricket Ground,M L Hayden (c J M Anderson),10.0,4/36,,37.25,4.09,13,25.38
,,,,A C Gilchrist (c J M Anderson),,,,,,14,
,,,,A Symonds (c †P A Nixon),,,,,,15,
,,,,M J Clarke (c †P A Nixon),,,,,,16,
12.0,23/01/2007,New Zealand,Adelaide Oval,P G Fulton (c P D Collingwood),10.0,1/31,,38.59,4.00,17,25.71
13.0,02/09/2007,India,Headingley,S R Tendulkar (c †M J Prior),10.0,1/63,,39.78,4.19,18,27.78
