0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,25.1,3,89,3,0,2/11,29.67,50.33,3.54
AMI Stadium,10.0,0,52,0,0,0/52,,,5.20
Bellerive Oval,10.0,1,54,0,0,0/54,,,5.40
Brisbane Cricket Ground,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Captain Roop Singh Stadium,8.0,0,46,0,0,0/46,,,5.75
Cazaly's Stadium,7.0,1,21,1,0,1/21,21.00,42.00,3.00
County Ground (Bristol),10.0,0,59,0,0,0/59,,,5.90
Eden Gardens,4.5,0,21,4,1,4/21,5.25,7.25,4.34
Etihad Stadium,20.0,1,84,5,0,3/41,16.80,24.00,4.20
Gymkhana Club Ground,9.0,1,54,1,0,1/54,54.00,54.00,6.00
Harare Sports Club,5.0,0,25,0,0,,,,5.00
Kennington Oval,10.0,2,31,2,0,2/31,15.50,30.00,3.10
Kingsmead,17.0,0,77,0,0,0/23,,,4.53
Lord's,7.3,0,18,2,0,2/18,9.00,22.50,2.40
M Chinnaswamy Stadium,20.0,0,139,4,0,2/68,34.75,30.00,6.95
Mangaung Oval,8.0,0,41,1,0,1/41,41.00,48.00,5.13
Marrara Cricket Ground,6.3,0,16,4,1,4/16,4.00,9.75,2.46
McLean Park,10.0,0,35,1,0,1/35,35.00,60.00,3.50
Melbourne Cricket Ground,92.3,2,453,12,1,4/28,37.75,46.25,4.90
Nahar Singh Stadium,8.0,2,9,2,0,2/9,4.50,24.00,1.13
National Cricket Stadium (Grenada),5.0,0,31,0,0,0/31,,,6.20
Nehru Stadium (Guwahati),4.0,0,14,1,0,1/14,14.00,24.00,3.50
Nehru Stadium (Indore),10.0,0,48,1,0,1/48,48.00,60.00,4.80
Nehru Stadium (Margao),10.0,1,49,2,0,2/49,24.50,30.00,4.90
Nehru Stadium (Pune),9.0,1,33,1,0,1/33,33.00,54.00,3.67
Newlands,13.0,0,79,0,0,0/35,,,6.08
Old Trafford,0.4,0,6,1,0,1/6,6.00,4.00,9.00
Queen's Park Oval,19.3,1,104,2,0,2/58,52.00,58.50,5.33
R Premadasa Stadium,13.0,0,63,1,0,1/34,63.00,78.00,4.85
Rangiri Dambulla International Stadium,9.0,0,38,1,0,1/38,38.00,54.00,4.22
Sabina Park,7.0,0,37,3,0,3/37,12.33,14.00,5.29
Senwes Park,4.2,0,25,3,0,3/25,8.33,8.67,5.77
Sharjah Cricket Stadium,10.0,0,59,2,0,2/59,29.50,30.00,5.90
Sophia Gardens,10.0,2,39,2,0,2/39,19.50,30.00,3.90
St George's Park,17.1,3,86,2,0,1/11,43.00,51.50,5.01
SuperSport Park,7.0,0,29,0,0,0/29,,,4.14
Sydney Cricket Ground,63.0,7,250,12,0,3/17,20.83,31.50,3.97
WACA Ground,13.0,0,74,1,0,1/49,74.00,78.00,5.69
Wanderers Stadium,23.2,1,128,7,1,4/58,18.29,20.00,5.49
Overall (39),546.3,29,2577,85,4,4/16,30.32,38.58,4.72
