0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Gymkhana Club Ground,11.0,1,50,3,0,2/37,16.67,22.00,4.55
Sharjah Cricket Stadium,14.0,2,57,5,1,4/38,11.40,16.80,4.07
Sheikh Zayed Stadium,10.0,1,39,0,0,0/39,,,3.90
Overall (3),35.0,4,146,8,1,4/38,18.25,26.25,4.17
