0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,54,2,0,2/54,27.00,30.00,5.40
Brisbane Cricket Ground,5.0,0,40,1,0,1/40,40.00,30.00,8.00
Eden Park,7.3,0,43,2,0,2/43,21.50,22.50,5.73
McLean Park,14.0,1,111,1,0,1/59,111.00,84.00,7.93
Melbourne Cricket Ground,10.0,0,48,2,0,2/48,24.00,30.00,4.80
Seddon Park,3.0,0,37,0,0,0/37,,,12.33
Sydney Cricket Ground,10.0,1,68,3,0,3/68,22.67,20.00,6.80
WACA Ground,10.0,1,43,2,0,2/43,21.50,30.00,4.30
Westpac Stadium,6.0,0,44,1,0,1/44,44.00,36.00,7.33
Overall (9),75.3,3,488,14,0,3/68,34.86,32.36,6.46
