0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,2,2,0,0,0,0,11,13,6.50,23.64,1,0
Pakistan,7,7,1,0,1,0,53,112,18.67,66.27,1,0
South Africa,4,4,0,0,0,0,21,52,13.00,46.43,0,0
Sri Lanka,2,1,0,0,0,0,15,15,15.00,62.50,0,0
United Arab Emirates,3,3,1,0,1,0,98*,148,74.00,68.52,0,0
Zimbabwe,1,1,1,0,0,0,8*,8,,61.54,0,0
,,,,,,,,,,,,
