0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,06/11/1990,New Zealand,Jinnah Stadium (Sialkot),not out,5*,2,250.00,,5,,250.00
2,09/11/1990,West Indies,National Stadium (Karachi),c †P J L Dujon b C L Hooper,22,31,70.97,,27,27.00,81.82
3,11/11/1990,West Indies,Gaddafi Stadium,c R B Richardson b I R Bishop,5,23,21.74,,32,16.00,57.14
4,13/11/1990,West Indies,Ibn-e-Qasim Bagh Stadium,c †D Williams b E A Moseley,1,3,33.33,,33,11.00,55.93
5,20/12/1990,Sri Lanka,Sharjah Cricket Stadium,c R S Mahanama b R J Ratnayake,11,25,44.00,,44,11.00,52.38
6,23/10/1991,India,Sharjah Cricket Stadium,b S L V Raju,39,72,54.17,,83,16.60,53.21
7,25/10/1991,India,Sharjah Cricket Stadium,retired hurt,98*,119,82.35,,181,36.20,65.82
8,20/11/1991,West Indies,National Stadium (Karachi),c B C Lara b B P Patterson,17,39,43.59,,198,33.00,63.06
9,24/11/1991,West Indies,Iqbal Stadium,c A C Cummins b C E L Ambrose,53,50,106.00,,251,35.86,68.96
10,10/01/1992,Sri Lanka,Sports Stadium,b C P H Ramanayake,9,21,42.86,,260,32.50,67.53
11,04/03/1992,India,Sydney Cricket Ground,c †K S More b M M Prabhakar,2,9,22.22,,262,29.11,66.50
12,08/03/1992,South Africa,Brisbane Cricket Ground,c †D J Richardson b B M McMillan,11,46,23.91,,273,27.30,62.05
13,19/02/1993,West Indies,Kingsmead,c D L Haynes b C E L Ambrose,8,19,42.11,,281,25.55,61.22
14,21/02/1993,South Africa,SuperSport Park,c P N Kirsten b M W Pringle,16,28,57.14,,297,24.75,60.99
15,25/02/1993,West Indies,Newlands,c B C Lara b P V Simmons,21,44,47.73,,318,24.46,59.89
16,27/02/1993,West Indies,Wanderers Stadium,c †J R Murray b P V Simmons,7,21,33.33,,325,23.21,58.88
17,02/03/1993,Zimbabwe,Harare Sports Club,not out,8*,13,61.54,,333,23.79,58.94
18,03/08/1994,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,333,23.79,58.94
19,11/09/1994,Sri Lanka,Sinhalese Sports Club Ground,run out,15,24,62.50,,348,23.20,59.08
No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,,
