0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Brisbane Cricket Ground,1,1,0,0,0,0,11,11,11.00,23.91,0,0
Gaddafi Stadium,1,1,0,0,0,0,5,5,5.00,21.74,0,0
Harare Sports Club,1,1,1,0,0,0,8*,8,,61.54,0,0
Ibn-e-Qasim Bagh Stadium,1,1,0,0,0,0,1,1,1.00,33.33,0,0
Iqbal Stadium,1,1,0,0,1,0,53,53,53.00,106.00,1,0
Jinnah Stadium (Sialkot),1,1,1,0,0,0,5*,5,,250.00,0,0
Kingsmead,1,1,0,0,0,0,8,8,8.00,42.11,0,0
National Stadium (Karachi),2,2,0,0,0,0,22,39,19.50,55.71,0,0
Newlands,1,1,0,0,0,0,21,21,21.00,47.73,0,0
R Premadasa Stadium,1,0,0,0,0,0,0,0,,,0,0
Sharjah Cricket Stadium,3,3,1,0,1,0,98*,148,74.00,68.52,0,0
Sinhalese Sports Club Ground,1,1,0,0,0,0,15,15,15.00,62.50,0,0
Sports Stadium,1,1,0,0,0,0,9,9,9.00,42.86,0,0
SuperSport Park,1,1,0,0,0,0,16,16,16.00,57.14,0,0
Sydney Cricket Ground,1,1,0,0,0,0,2,2,2.00,22.22,1,0
Wanderers Stadium,1,1,0,0,0,0,7,7,7.00,33.33,0,0
Overall (16),19,18,3,0,2,0,98*,348,23.20,59.08,2,0
