0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,05/04/2009,Australia,SuperSport Park,did not bat,-,-,-,,0,,
2,09/04/2009,Australia,Newlands,not out,6*,4,150.00,,6,,150.00
3,13/04/2009,Australia,St George's Park,did not bat,-,-,-,,6,,150.00
4,17/04/2009,Australia,Wanderers Stadium,c N W Bracken b M G Johnson,3,4,75.00,,9,9.00,112.50
5,22/09/2009,Sri Lanka,SuperSport Park,not out,3*,4,75.00,,12,12.00,100.00
6,24/09/2009,New Zealand,SuperSport Park,did not bat,-,-,-,,12,12.00,100.00
7,27/09/2009,England,SuperSport Park,b J M Anderson,0,2,0.00,,12,6.00,85.71
8,10/11/2009,Zimbabwe,SuperSport Park,did not bat,-,-,-,,12,6.00,85.71
9,22/11/2009,England,SuperSport Park,c T T Bresnan b J M Anderson,5,9,55.56,,17,5.67,73.91
10,27/11/2009,England,Newlands,did not bat,-,-,-,,17,5.67,73.91
11,24/02/2010,India,Captain Roop Singh Stadium,c S K Raina b S Sreesanth,12,11,109.09,,29,7.25,85.29
12,27/02/2010,India,Sardar Patel Stadium,did not bat,-,-,-,,29,7.25,85.29
13,03/06/2010,West Indies,Queen's Park Oval,not out,10*,7,142.86,,39,9.75,95.12
14,19/06/2019,Zimbabwe,Sportspark Het Schootsveld,did not bat,-,-,-,,39,9.75,95.12
15,21/06/2019,Zimbabwe,Sportspark Het Schootsveld,c †B R M Taylor b D T Tiripano,57,54,105.56,,96,19.20,101.05
No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,,
