0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,20/10/2010,India,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,0,,
2,07/11/2010,Sri Lanka,Brisbane Cricket Ground,did not bat,-,-,-,,0,,
3,05/02/2012,India,Melbourne Cricket Ground,did not bat,-,-,-,,0,,
4,10/02/2012,Sri Lanka,WACA Ground,c W U Tharanga b K T G D Prasad,14,19,73.68,,14,14.00,73.68
5,12/02/2012,India,Adelaide Oval,did not bat,-,-,-,,14,14.00,73.68
6,17/02/2012,Sri Lanka,Sydney Cricket Ground,run out,17,24,70.83,,31,15.50,72.09
7,19/02/2012,India,Brisbane Cricket Ground,did not bat,-,-,-,,31,15.50,72.09
8,25/08/2012,Afghanistan,Sharjah Cricket Stadium,not out,1*,1,100.00,,32,16.00,72.73
9,28/08/2012,Pakistan,Sharjah Cricket Stadium,did not bat,-,-,-,,32,16.00,72.73
10,31/08/2012,Pakistan,Sheikh Zayed Stadium,not out,11*,4,275.00,,43,21.50,89.58
11,03/09/2012,Pakistan,Sharjah Cricket Stadium,did not bat,-,-,-,,43,21.50,89.58
12,11/01/2013,Sri Lanka,Melbourne Cricket Ground,did not bat,-,-,-,,43,21.50,89.58
13,18/01/2013,Sri Lanka,Brisbane Cricket Ground,not out,22*,28,78.57,,65,32.50,85.53
14,20/01/2013,Sri Lanka,Sydney Cricket Ground,not out,52*,37,140.54,,117,58.50,103.54
15,23/01/2013,Sri Lanka,Bellerive Oval,did not bat,-,-,-,,117,58.50,103.54
16,01/02/2013,West Indies,WACA Ground,did not bat,-,-,-,,117,58.50,103.54
17,03/02/2013,West Indies,WACA Ground,did not bat,-,-,-,,117,58.50,103.54
18,06/02/2013,West Indies,Manuka Oval,did not bat,-,-,-,,117,58.50,103.54
19,08/06/2013,England,Edgbaston,b J M Anderson,5,8,62.50,,122,40.67,100.83
20,25/08/2014,Zimbabwe,Harare Sports Club,did not bat,-,-,-,,122,40.67,100.83
21,27/08/2014,South Africa,Harare Sports Club,did not bat,-,-,-,,122,40.67,100.83
22,31/08/2014,Zimbabwe,Harare Sports Club,b S C Williams,3,5,60.00,,125,31.25,99.21
23,02/09/2014,South Africa,Harare Sports Club,not out,1*,1,100.00,,126,31.50,99.21
24,06/09/2014,South Africa,Harare Sports Club,not out,29*,46,63.04,,155,38.75,89.60
25,12/10/2014,Pakistan,Sheikh Zayed Stadium,run out,5,7,71.43,,160,32.00,88.89
26,19/11/2014,South Africa,Manuka Oval,did not bat,-,-,-,,160,32.00,88.89
27,21/11/2014,South Africa,Melbourne Cricket Ground,did not bat,-,-,-,,160,32.00,88.89
28,23/11/2014,South Africa,Sydney Cricket Ground,not out,1*,5,20.00,,161,32.20,87.03
29,16/01/2015,England,Sydney Cricket Ground,not out,0*,0,-,,161,32.20,87.03
30,18/01/2015,India,Melbourne Cricket Ground,did not bat,-,-,-,,161,32.20,87.03
31,23/01/2015,England,Bellerive Oval,not out,1*,1,100.00,,162,32.40,87.10
32,26/01/2015,India,Sydney Cricket Ground,did not bat,-,-,-,,162,32.40,87.10
33,01/02/2015,England,WACA Ground,not out,0*,0,-,,162,32.40,87.10
34,14/02/2015,England,Melbourne Cricket Ground,not out,0*,0,-,,162,32.40,87.10
35,28/02/2015,New Zealand,Eden Park,b T A Boult,0,3,0.00,,162,27.00,85.71
36,04/03/2015,Afghanistan,WACA Ground,did not bat,-,-,-,,162,27.00,85.71
37,08/03/2015,Sri Lanka,Sydney Cricket Ground,run out,0,0,-,,162,23.14,85.71
38,14/03/2015,Scotland,Bellerive Oval,did not bat,-,-,-,,162,23.14,85.71
39,20/03/2015,Pakistan,Adelaide Oval,did not bat,-,-,-,,162,23.14,85.71
40,26/03/2015,India,Sydney Cricket Ground,did not bat,-,-,-,,162,23.14,85.71
41,29/03/2015,New Zealand,Melbourne Cricket Ground,did not bat,-,-,-,,162,23.14,85.71
42,27/08/2015,Ireland,Civil Service Cricket Club,did not bat,-,-,-,,162,23.14,85.71
43,03/09/2015,England,The Rose Bowl,did not bat,-,-,-,,162,23.14,85.71
44,05/09/2015,England,Lord's,did not bat,-,-,-,,162,23.14,85.71
45,08/09/2015,England,Old Trafford,c †J M Bairstow b M M Ali,1,4,25.00,,163,20.38,84.46
46,12/09/2015,England,Old Trafford,did not bat,-,-,-,,163,20.38,84.46
47,05/06/2016,West Indies,Providence Stadium,did not bat,-,-,-,,163,20.38,84.46
48,11/06/2016,South Africa,Warner Park,did not bat,-,-,-,,163,20.38,84.46
49,19/06/2016,South Africa,Kensington Oval,did not bat,-,-,-,,163,20.38,84.46
50,21/06/2016,West Indies,Kensington Oval,did not bat,-,-,-,,163,20.38,84.46
51,26/06/2016,West Indies,Kensington Oval,st D Ramdin b S P Narine,17,25,68.00,,180,20.00,82.57
52,21/08/2016,Sri Lanka,R Premadasa Stadium,not out,5*,7,71.43,,185,20.56,82.22
53,24/08/2016,Sri Lanka,R Premadasa Stadium,c & b A D Mathews,0,1,0.00,,185,18.50,81.86
54,28/08/2016,Sri Lanka,Rangiri Dambulla International Stadium,c S Prasanna b D M de Silva,12,8,150.00,,197,17.91,84.19
55,31/08/2016,Sri Lanka,Rangiri Dambulla International Stadium,did not bat,-,-,-,,197,17.91,84.19
56,04/09/2016,Sri Lanka,Pallekele International Cricket Stadium,did not bat,-,-,-,,197,17.91,84.19
57,04/12/2016,New Zealand,Sydney Cricket Ground,c †B J Watling b J D S Neesham,11,5,220.00,,208,17.33,87.03
58,06/12/2016,New Zealand,Manuka Oval,did not bat,-,-,-,,208,17.33,87.03
59,09/12/2016,New Zealand,Melbourne Cricket Ground,not out,0*,0,-,,208,17.33,87.03
60,13/01/2017,Pakistan,Brisbane Cricket Ground,b Hasan Ali,10,8,125.00,,218,16.77,88.26
61,15/01/2017,Pakistan,Melbourne Cricket Ground,run out,3,5,60.00,,221,15.79,87.70
62,22/01/2017,Pakistan,Sydney Cricket Ground,not out,0*,0,-,,221,15.79,87.70
63,26/01/2017,Pakistan,Adelaide Oval,run out,6,5,120.00,,227,15.13,88.33
64,30/01/2017,New Zealand,Eden Park,c J D S Neesham b M J Santner,3,3,100.00,,230,14.38,88.46
65,05/02/2017,New Zealand,Seddon Park,not out,29*,23,126.09,,259,16.19,91.52
66,02/06/2017,New Zealand,Edgbaston,did not bat,-,-,-,,259,16.19,91.52
67,05/06/2017,Bangladesh,Kennington Oval,did not bat,-,-,-,,259,16.19,91.52
68,10/06/2017,England,Edgbaston,c J E Root b A U Rashid,0,3,0.00,,259,15.24,90.56
69,14/01/2018,England,Melbourne Cricket Ground,not out,0*,0,-,,259,15.24,90.56
70,18/01/2018,England,Brisbane Cricket Ground,c J J Roy b C R Woakes,3,6,50.00,,262,14.56,89.73
71,21/01/2018,England,Sydney Cricket Ground,did not bat,-,-,-,,262,14.56,89.73
72,28/01/2018,England,Optus Stadium,c †J C Buttler b T K Curran,0,2,0.00,,262,13.79,89.12
73,04/11/2018,South Africa,Optus Stadium,lbw b Imran Tahir,12,12,100.00,,274,13.70,89.54
74,09/11/2018,South Africa,Adelaide Oval,c & b D W Steyn,6,6,100.00,,280,13.33,89.74
75,11/11/2018,South Africa,Bellerive Oval,c & b K Rabada,0,1,0.00,,280,12.73,89.46
76,01/06/2019,Afghanistan,Sophia Gardens,did not bat,-,-,-,,280,12.73,89.46
77,06/06/2019,West Indies,Trent Bridge,c J O Holder b C R Brathwaite,8,9,88.89,,288,12.52,89.44
78,09/06/2019,India,Kennington Oval,run out,3,3,100.00,,291,12.13,89.54
79,12/06/2019,Pakistan,The Cooper Associates County Ground,c Shoaib Malik b Mohammad Amir,3,6,50.00,,294,11.76,88.82
80,15/06/2019,Sri Lanka,Kennington Oval,not out,5*,4,125.00,,299,11.96,89.25
81,20/06/2019,Bangladesh,Trent Bridge,did not bat,-,-,-,,299,11.96,89.25
82,25/06/2019,England,Lord's,not out,4*,6,66.67,,303,12.12,88.86
83,29/06/2019,New Zealand,Lord's,b T A Boult,0,1,0.00,,303,11.65,88.60
84,06/07/2019,South Africa,Old Trafford,b K Rabada,16,11,145.45,,319,11.81,90.37
