0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
"Cricket, Skating & Curling Club",1.0,0,8,0,0,0/8,,,8.00
Hazelaarweg,3.0,0,26,0,0,,,,8.67
Overall (2),4.0,0,34,0,0,0/0,,,8.50
