0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Canada,2,1,0,0,0,0,5,5,5.00,100.00,0,0
India,3,3,0,0,0,0,23,43,14.33,66.15,0,0
Ireland,5,4,0,0,1,0,59,141,35.25,66.82,0,0
Kenya,15,13,2,0,6,0,96*,588,53.45,74.62,7,0
Netherlands,7,7,0,0,0,0,40,147,21.00,73.50,3,0
New Zealand,2,2,0,0,1,0,89,94,47.00,82.46,0,0
Scotland,3,3,0,0,0,1,24,27,9.00,50.00,1,0
South Africa,4,4,0,0,0,1,38,76,19.00,82.61,2,0
United Arab Emirates,3,3,0,0,0,0,29,58,19.33,100.00,0,0
Zimbabwe,5,5,0,0,1,0,65,127,25.40,73.84,2,0
,,,,,,,,,,,,
