0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,3,3,0,0,1,0,77,83,27.67,62.41,0,0
Australia,1,1,0,0,0,0,14,14,14.00,140.00,0,0
Bermuda,3,2,1,0,1,0,79*,94,94.00,104.44,3,0
Canada,8,7,0,0,1,0,85,210,30.00,71.43,1,0
Ireland,8,6,0,0,1,0,59,195,32.50,67.01,2,0
Netherlands,6,6,0,0,1,1,61,111,18.50,86.72,3,0
New Zealand,1,1,0,0,0,0,6,6,6.00,31.58,0,0
Scotland,5,5,0,0,1,1,89,155,31.00,74.52,1,0
South Africa,2,2,0,0,0,0,38,61,30.50,75.31,1,0
Zimbabwe,12,12,1,0,3,0,96*,377,34.27,74.65,4,0
Overall (10),49,45,2,0,9,2,96*,1306,30.37,74.25,15,0
