0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,49.0,3,231,10,0,3/32,23.10,29.40,4.71
Barabati Stadium,9.3,1,56,0,0,0/56,,,5.89
Bay Oval,20.0,0,123,4,0,2/45,30.75,30.00,6.15
Bellerive Oval,42.4,1,266,6,0,2/29,44.33,42.67,6.23
Boland Park,10.0,0,54,5,1,5/54,10.80,12.00,5.40
Brabourne Stadium,15.0,1,48,4,0,2/22,12.00,22.50,3.20
Brisbane Cricket Ground,39.0,3,230,7,0,3/14,32.86,33.43,5.90
Buffalo Park,10.0,1,38,1,0,1/38,38.00,60.00,3.80
Diamond Oval,10.0,0,57,1,0,1/57,57.00,60.00,5.70
Dr YS Rajasekhara Reddy Cricket Stadium,9.0,1,54,0,0,0/54,,,6.00
Dubai International Cricket Stadium,44.0,3,229,10,1,4/23,22.90,26.40,5.20
Eden Gardens,9.1,0,75,0,0,,,,8.18
Eden Park,8.0,3,14,3,0,3/14,4.67,16.00,1.75
Edgbaston,9.1,0,50,3,0,3/50,16.67,18.33,5.45
Galle International Stadium,12.0,1,68,1,0,1/51,68.00,72.00,5.67
Grange Cricket Club,9.4,2,30,5,1,5/30,6.00,11.60,3.10
Hagley Oval,10.0,0,84,0,0,0/84,,,8.40
Headingley,38.0,2,210,10,2,4/43,21.00,22.80,5.53
Kennington Oval,72.0,3,462,11,0,3/40,42.00,39.27,6.42
Kensington Oval,8.0,1,49,2,0,2/49,24.50,24.00,6.13
Khan Shaheb Osman Ali Stadium,19.5,0,110,6,1,5/52,18.33,19.83,5.55
Kingsmead,10.0,0,68,1,0,1/68,68.00,60.00,6.80
Lord's,29.0,5,132,8,0,3/26,16.50,21.75,4.55
Madhavrao Scindia Cricket Ground,10.0,0,75,2,0,2/75,37.50,30.00,7.50
Mahinda Rajapaksha International Cricket Stadium,106.0,4,665,17,1,5/28,39.12,37.41,6.27
Mangaung Oval,5.0,1,20,2,0,2/20,10.00,15.00,4.00
Manuka Oval,6.0,0,45,1,0,1/45,45.00,36.00,7.50
McLean Park,10.0,0,66,2,0,2/66,33.00,30.00,6.60
Melbourne Cricket Ground,58.0,3,276,11,1,4/49,25.09,31.64,4.76
Newlands,6.0,0,22,1,0,1/22,22.00,36.00,3.67
Old Trafford,22.4,0,136,2,0,2/63,68.00,68.00,6.00
P Sara Oval,7.0,0,17,1,0,1/17,17.00,42.00,2.43
Pallekele International Cricket Stadium,120.0,4,655,24,1,4/24,27.29,30.00,5.46
Providence Stadium,14.2,0,88,6,1,4/54,14.67,14.33,6.14
Punjab Cricket Association IS Bindra Stadium,10.0,1,35,0,0,0/35,,,3.50
Queen's Park Oval,40.0,6,183,10,0,3/10,18.30,24.00,4.58
Queenstown Events Centre,16.0,0,97,1,0,1/53,97.00,96.00,6.06
R Premadasa Stadium,250.2,20,1264,52,2,6/38,24.31,28.88,5.05
Rangiri Dambulla International Stadium,161.5,9,797,26,2,5/34,30.65,37.35,4.92
Riverside Ground,34.0,2,169,7,0,3/55,24.14,29.14,4.97
Sabina Park,21.5,2,95,3,0,2/40,31.67,43.67,4.35
Sardar Patel Stadium,18.3,0,78,7,1,4/53,11.14,15.86,4.22
Sawai Mansingh Stadium,7.0,1,49,0,0,0/49,,,7.00
Saxton Oval,10.0,1,93,3,0,3/93,31.00,20.00,9.30
Sharjah Cricket Stadium,29.3,1,155,2,0,1/38,77.50,88.50,5.25
Sheikh Zayed Stadium,53.0,3,277,6,1,4/57,46.17,53.00,5.23
Shere Bangla National Stadium,47.0,4,234,8,1,5/56,29.25,35.25,4.98
Sinhalese Sports Club Ground,28.4,0,122,6,0,3/30,20.33,28.67,4.26
Sir Vivian Richards Stadium,10.0,1,50,2,0,2/50,25.00,30.00,5.00
Sophia Gardens,39.3,4,225,8,1,4/34,28.13,29.63,5.70
St George's Park,7.0,0,38,0,0,0/38,,,5.43
SuperSport Park,16.4,0,82,4,0,2/39,20.50,25.00,4.92
Sydney Cricket Ground,52.3,2,266,8,0,2/33,33.25,39.38,5.07
Trent Bridge,5.0,0,28,0,0,0/28,,,5.60
University Oval,9.4,1,41,3,0,3/41,13.67,19.33,4.24
VRA Ground,8.0,1,48,0,0,0/48,,,6.00
WACA Ground,28.4,1,144,7,1,4/47,20.57,24.57,5.02
Wanderers Stadium,36.0,0,244,4,0,2/79,61.00,54.00,6.78
Wankhede Stadium,14.0,0,80,3,0,2/42,26.67,28.00,5.71
Westpac Stadium,10.0,0,63,1,0,1/63,63.00,60.00,6.30
Overall (60),1822.4,103,9760,338,19,6/38,28.88,32.36,5.35
