0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,11/10/1997,Zimbabwe,Gymkhana Club Ground,,9.0,0/50,,,5.56,,
2.0,14/10/1997,Zimbabwe,Aga Khan Sports Club Ground,G W Flower (c †Khaled Mashud),10.0,3/42,,38.00,4.84,1,30.67
,,,,P A Strang (b),,,,,,2,
,,,,C N Evans (c †Khaled Mashud),,,,,,3,
3.0,15/10/1997,Kenya,Aga Khan Sports Club Ground,,4.0,0/18,,46.00,4.78,,36.67
4.0,10/01/1998,India,Bangabandhu National Stadium,M Azharuddin (c Akram Khan),10.0,2/40,,39.60,4.55,4,30.00
,,,,S C Ganguly (c †Khaled Mashud),,,,,,5,
5.0,12/01/1998,Pakistan,Bangabandhu National Stadium,Shahid Afridi (c Sanwar Hossain),6.0,1/42,,39.00,4.92,6,32.00
6.0,21/03/1999,Zimbabwe,Bangabandhu National Stadium,S V Carlisle (c Naimuir Rahman),7.0,2/38,,34.50,5.00,7,28.75
,,,,N C Johnson (b),,,,,,8,
7.0,24/03/1999,Kenya,Bangabandhu National Stadium,S O Tikolo (c Aminul Islam),7.0,1/27,,35.33,4.85,9,28.56
8.0,25/03/1999,Zimbabwe,Bangabandhu National Stadium,M W Goodwin (c Aminul Islam),9.3,1/46,,37.50,4.85,10,30.30
9.0,31/05/1999,Pakistan,County Ground (Northampton),Ijaz Ahmed (b),8.0,1/26,,38.45,4.67,11,29.91
10.0,09/10/1999,West Indies,Bangabandhu National Stadium,,3.0,0/32,,40.09,4.91,,32.82
11.0,02/06/2000,Pakistan,Bangabandhu National Stadium,,9.0,0/65,,45.00,5.16,,38.73
