0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,16.0,2,98,3,0,2/65,32.67,32.00,6.13
Bay Oval,4.0,0,23,0,0,0/23,,,5.75
Bert Sutcliffe Oval,10.0,0,88,3,0,3/88,29.33,20.00,8.80
Castle Avenue,25.0,3,119,2,0,1/16,59.50,75.00,4.76
Civil Service Cricket Club,12.0,3,61,3,0,3/45,20.33,24.00,5.08
"Cricket, Skating & Curling Club",8.0,1,24,3,0,3/24,8.00,16.00,3.00
Eden Gardens,7.0,0,42,0,0,0/42,,,6.00
Gymkhana Club Ground,13.0,1,54,3,0,3/17,18.00,26.00,4.15
Hazelaarweg,42.0,3,154,7,0,2/22,22.00,36.00,3.67
Mannofield Park,19.0,1,62,3,0,3/21,20.67,38.00,3.26
Maple Leaf North - West Ground,8.0,1,27,1,0,1/9,27.00,48.00,3.38
Punjab Cricket Association IS Bindra Stadium,10.0,0,44,0,0,0/44,,,4.40
Senwes Park,28.0,0,132,3,0,2/38,44.00,56.00,4.71
Sharjah Cricket Stadium,7.2,0,64,0,0,0/27,,,8.73
Sportpark Westvliet,28.0,2,118,6,0,3/50,19.67,28.00,4.21
Titwood,6.0,0,33,2,0,2/33,16.50,18.00,5.50
Vidarbha Cricket Association Stadium,9.0,0,54,1,0,1/54,54.00,54.00,6.00
VRA Ground,81.0,12,390,16,0,3/31,24.38,30.38,4.81
Zahur Ahmed Chowdhury Stadium,6.0,2,14,1,0,1/14,14.00,36.00,2.33
Overall (19),339.2,31,1601,57,0,3/17,28.09,35.72,4.72
