0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,06/11/2016,Hong Kong,Mission Road,c Babar Hayat b Nadeem Ahmed,1,8,12.50,,1,1.00,12.50
2,08/11/2016,Hong Kong,Mission Road,did not bat,-,-,-,,1,1.00,12.50
3,31/03/2017,United Arab Emirates,Sheikh Zayed Stadium,c Muhammad Usman b Ahmed Raza,1,3,33.33,,2,1.00,18.18
4,02/04/2017,United Arab Emirates,Sheikh Zayed Stadium,b Mohammad Naveed,11,9,122.22,,13,4.33,65.00
5,04/04/2017,United Arab Emirates,Sheikh Zayed Stadium,b Imran Haider,0,3,0.00,,13,3.25,56.52
6,08/10/2017,Scotland,Amini Park,did not bat,-,-,-,,13,3.25,56.52
7,25/11/2017,Scotland,Dubai International Cricket Stadium,lbw b M R J Watt,10,19,52.63,,23,4.60,54.76
8,08/12/2017,Hong Kong,ICC Global Cricket Academy,lbw b Ehsan Nawaz,36,35,102.86,,59,9.83,76.62
9,17/03/2018,Hong Kong,Old Hararians Sports Club,not out,3*,6,50.00,,62,10.33,74.70
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
