0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,1,0,79,79,79.00,114.49,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,18,18,18.00,81.82,0,0
Dubai International Cricket Stadium,1,1,0,0,0,0,7,7,7.00,116.67,0,0
Headingley,1,1,0,0,0,0,16,16,16.00,133.33,1,0
Khan Shaheb Osman Ali Stadium,2,2,0,0,0,0,26,51,25.50,85.00,0,0
Lord's,1,1,0,0,0,1,0,0,0.00,,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,9,9,9.00,90.00,0,0
Melbourne Cricket Ground,1,1,0,0,0,0,29,29,29.00,90.63,1,0
Rangiri Dambulla International Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Sharjah Cricket Stadium,4,4,0,0,2,0,61,141,35.25,110.16,2,0
Sheikh Zayed Stadium,3,3,0,0,0,0,38,69,23.00,75.00,0,0
Shere Bangla National Stadium,2,2,0,0,0,0,25,33,16.50,91.67,1,0
Sophia Gardens,1,1,0,0,0,0,10,10,10.00,62.50,0,0
Sydney Cricket Ground,1,1,0,0,1,0,74,74,74.00,157.45,1,0
The Rose Bowl,1,1,0,0,0,0,16,16,16.00,106.67,0,0
The Village,1,1,0,1,0,0,152,152,152.00,202.67,0,0
Trent Bridge,1,1,0,0,1,0,58,58,58.00,193.33,0,0
WACA Ground,1,1,0,0,1,0,50,50,50.00,106.38,0,0
Overall (18),25,25,0,1,6,2,152,812,32.48,115.18,6,0
