0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,26/02/2005,Australia,Eden Park,14,14,14.00,,0,,,0,,,,26 years 11 days
2.0,01/03/2005,Australia,Basin Reserve,9,23,11.50,,0,,,0,,,,26 years 14 days
3.0,05/03/2005,Australia,McLean Park,0,23,7.67,,0,,,0,,,,26 years 18 days
4.0,03/12/2005,Australia,Eden Park,1,24,6.00,,0,,,0,,,,26 years 291 days
5.0,07/12/2005,Australia,Westpac Stadium,6,30,6.00,,0,,,0,,,,26 years 295 days
6.0,28/12/2006,Sri Lanka,McLean Park,0,30,5.00,,0,,,0,,,,27 years 316 days
7.0,31/12/2006,Sri Lanka,Queenstown Events Centre,50,80,11.43,,0,,,0,,,,27 years 319 days
8.0,02/01/2007,Sri Lanka,AMI Stadium,5,85,10.63,,0,,,0,,,,27 years 321 days
9.0,15/06/2008,England,Riverside Ground,4,89,9.89,,0,,,0,,,,29 years 120 days
10.0,01/07/2008,Ireland,Mannofield Park,161,250,25.00,,0,,,0,,,,29 years 136 days
