0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,11/02/2003,Bangladesh,Kingsmead,c †Khaled Mashud b Sanwar Hossain,4,23,17.39,,4,4.00,17.39
2,15/02/2003,Kenya,Newlands,c A O Suji b C O Obuya,31,74,41.89,,35,17.50,36.08
3,19/02/2003,Sri Lanka,Boland Park,hit wicket b R A P Nissanka,9,13,69.23,,44,14.67,40.00
4,23/02/2003,West Indies,SuperSport Park,c C L Hooper b V C Drakes,6,23,26.09,,50,12.50,37.59
5,27/02/2003,South Africa,Buffalo Park,c †M V Boucher b M Ntini,15,32,46.88,,65,13.00,39.39
6,03/03/2003,New Zealand,Willowmoore Park,c †B B McCullum b S E Bond,26,39,66.67,,91,15.17,44.61
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
