0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,21/08/2006,Bermuda,"Cricket, Skating & Curling Club",c & b G H O'Brien,17,28,60.71,,17,17.00,60.71
2,26/11/2006,Netherlands,Senwes Park,c R N ten Doeschate b L P van Troost,33,55,60.00,,50,25.00,60.24
3,30/11/2006,Bermuda,Willowmoore Park,c I H Romaine b K A D Hurdle,3,17,17.65,,53,17.67,53.00
4,18/01/2007,Scotland,Mombasa Sports Ground,b D R Brown,0,2,0.00,,53,13.25,51.96
5,06/04/2009,Ireland,Willowmoore Park,run out,6,16,37.50,,59,11.80,50.00
6,08/04/2009,Scotland,Willowmoore Park,c †C J O Smith b C S MacLeod,16,26,61.54,,75,12.50,52.08
7,19/04/2009,Ireland,SuperSport Park,c D T Johnston b W B Rankin,0,14,0.00,,75,10.71,47.47
8,07/07/2009,Scotland,Mannofield Park,c G M Hamilton b J H Stander,117,122,95.90,,192,24.00,68.57
9,08/07/2009,Scotland,Mannofield Park,lbw b G D Drummond,0,2,0.00,,192,21.33,68.09
10,11/07/2009,Netherlands,VRA Ground,c E Schiferli b P M Seelaar,14,47,29.79,,206,20.60,62.61
11,19/08/2009,Kenya,Maple Leaf North - West Ground,did not bat,-,-,-,,206,20.60,62.61
12,22/08/2009,Kenya,Maple Leaf North - West Ground,not out,19*,28,67.86,,225,22.50,63.03
13,16/02/2010,Afghanistan,Sharjah Cricket Stadium,lbw b Samiullah Shinwari,1,11,9.09,,226,20.55,61.41
14,18/02/2010,Afghanistan,Sharjah Cricket Stadium,b Aftab Alam,38,74,51.35,,264,22.00,59.73
No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,,
