0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,26.0,4,96,5,0,3/36,19.20,31.20,3.69
AMI Stadium,51.3,2,241,10,0,3/21,24.10,30.90,4.68
Arbab Niaz Stadium,4.0,0,15,0,0,0/15,,,3.75
Basin Reserve,31.0,2,142,5,0,3/43,28.40,37.20,4.58
Bellerive Oval,20.0,2,62,4,0,3/28,15.50,30.00,3.10
Brisbane Cricket Ground,18.0,2,74,3,0,3/38,24.67,36.00,4.11
Buffalo Park,16.0,1,109,1,0,1/73,109.00,96.00,6.81
Carisbrook,10.0,0,49,3,0,2/20,16.33,20.00,4.90
Eden Park,86.0,3,411,14,0,3/43,29.36,36.86,4.78
Edgbaston,11.0,1,45,5,1,5/45,9.00,13.20,4.09
Gaddafi Stadium,6.0,0,22,0,0,0/22,,,3.67
Headingley,11.0,2,45,2,0,2/45,22.50,33.00,4.09
Jinnah Stadium (Sialkot),8.0,0,46,0,0,0/46,,,5.75
Kennington Oval,9.3,0,53,1,0,1/53,53.00,57.00,5.58
Mangaung Oval,10.0,0,29,3,0,3/29,9.67,20.00,2.90
McLean Park,20.0,1,81,3,0,2/44,27.00,40.00,4.05
Melbourne Cricket Ground,38.3,3,141,5,0,2/40,28.20,46.20,3.66
Nehru Stadium (Guwahati),9.0,1,71,2,0,2/71,35.50,27.00,7.89
Nehru Stadium (Margao),4.1,0,19,2,0,2/19,9.50,12.50,4.56
Newlands,10.0,3,29,2,0,2/29,14.50,30.00,2.90
P Sara Oval,9.4,1,45,0,0,0/45,,,4.66
R Premadasa Stadium,13.2,0,74,5,0,3/59,14.80,16.00,5.55
Reliance Stadium,9.1,0,53,0,0,0/53,,,5.78
Seddon Park,15.0,2,63,3,0,2/41,21.00,30.00,4.20
Sharjah Cricket Stadium,29.5,2,146,5,0,3/46,29.20,35.80,4.89
St George's Park,10.0,0,43,3,0,3/43,14.33,20.00,4.30
SuperSport Park,10.0,0,40,0,0,0/40,,,4.00
Sydney Cricket Ground,37.1,3,146,12,2,4/35,12.17,18.58,3.93
WACA Ground,18.3,1,69,5,0,3/24,13.80,22.20,3.73
Overall (29),552.2,36,2459,103,3,5/45,23.87,32.17,4.45
