0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,7.0,0,28,0,0,0/28,,,4.00
Bellerive Oval,8.0,0,44,0,0,0/44,,,5.50
Edgbaston,24.0,3,106,4,0,2/30,26.50,36.00,4.42
Headingley,5.0,0,35,0,0,0/35,,,7.00
Himachal Pradesh Cricket Association Stadium,10.0,1,25,2,0,2/25,12.50,30.00,2.50
JSCA International Stadium Complex,7.0,1,29,2,0,2/29,14.50,21.00,4.14
Kennington Oval,23.0,1,106,8,0,3/19,13.25,17.25,4.61
Lord's,18.0,0,74,4,0,3/35,18.50,27.00,4.11
MA Chidambaram Stadium,10.0,2,48,4,1,4/48,12.00,15.00,4.80
Mannofield Park,4.0,0,41,4,1,4/41,10.25,6.00,10.25
Nehru Stadium (Kochi),10.0,0,48,1,0,1/48,48.00,60.00,4.80
Old Trafford,18.0,2,85,5,0,2/2,17.00,21.60,4.72
Pallekele International Cricket Stadium,20.0,2,70,2,0,1/33,35.00,60.00,3.50
Punjab Cricket Association IS Bindra Stadium,10.0,0,54,2,0,2/54,27.00,30.00,5.40
R Premadasa Stadium,32.0,0,187,2,0,2/52,93.50,96.00,5.84
Riverside Ground,10.0,0,57,1,0,1/57,57.00,60.00,5.70
Saurashtra Cricket Association Stadium,10.0,0,44,4,1,4/44,11.00,15.00,4.40
Shere Bangla National Stadium,10.0,0,52,0,0,0/52,,,5.20
Sir Vivian Richards Stadium,29.2,4,100,3,0,2/39,33.33,58.67,3.41
Sophia Gardens,22.2,1,122,5,0,3/53,24.40,26.80,5.46
Sydney Cricket Ground,16.0,0,67,1,0,1/25,67.00,96.00,4.19
The Rose Bowl,4.0,0,38,0,0,0/38,,,9.50
The Village,10.0,0,35,2,0,2/35,17.50,30.00,3.50
Trent Bridge,28.0,1,145,4,0,3/51,36.25,42.00,5.18
WACA Ground,5.0,0,26,0,0,0/26,,,5.20
Overall (25),350.4,18,1666,60,3,4/41,27.77,35.07,4.75
