0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,8.0,0,48,0,0,0/11,,,6.00
Castle Avenue,1.3,0,6,0,0,,,,4.00
Eden Gardens,7.0,1,31,2,0,2/31,15.50,21.00,4.43
Hazelaarweg,5.0,0,16,1,0,1/16,16.00,30.00,3.20
Mannofield Park,3.0,0,27,0,0,0/10,,,9.00
Punjab Cricket Association IS Bindra Stadium,2.0,0,18,0,0,0/18,,,9.00
Sharjah Cricket Stadium,10.2,2,33,3,0,3/11,11.00,20.67,3.19
Sportpark Westvliet,10.0,0,37,3,0,2/19,12.33,20.00,3.70
Titwood,2.0,0,10,0,0,0/10,,,5.00
Vidarbha Cricket Association Stadium,3.0,0,23,0,0,0/23,,,7.67
VRA Ground,33.0,0,156,2,0,1/43,78.00,99.00,4.73
Zahur Ahmed Chowdhury Stadium,7.2,2,33,2,0,2/33,16.50,22.00,4.50
Overall (12),92.1,5,438,13,0,3/11,33.69,42.54,4.75
