0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Castle Avenue,8.0,1,29,3,0,3/29,9.67,16.00,3.63
County Ground (Bristol),2.0,0,8,1,0,1/8,8.00,12.00,4.00
Dr YS Rajasekhara Reddy Cricket Stadium,5.0,2,20,0,0,0/20,,,4.00
Dubai International Cricket Stadium,24.0,0,109,5,0,2/16,21.80,28.80,4.54
Eden Gardens,10.0,0,55,2,0,2/55,27.50,30.00,5.50
Edgbaston,5.0,0,21,0,0,0/21,,,4.20
Grange Cricket Club,7.0,0,55,2,0,2/55,27.50,21.00,7.86
Hagley Oval,13.0,0,86,2,0,2/62,43.00,39.00,6.62
Harare Sports Club,16.2,1,64,4,0,2/19,16.00,24.50,3.92
Headingley,7.5,0,43,3,0,3/43,14.33,15.67,5.49
Himachal Pradesh Cricket Association Stadium,10.0,4,13,4,1,4/13,3.25,15.00,1.30
Kennington Oval,40.0,1,257,5,0,2/52,51.40,48.00,6.43
Khan Shaheb Osman Ali Stadium,9.0,1,65,2,0,2/65,32.50,27.00,7.22
Kingsmead,7.0,0,54,2,0,2/54,27.00,21.00,7.71
Lord's,10.0,0,62,2,0,2/62,31.00,30.00,6.20
Mahinda Rajapaksha International Cricket Stadium,6.0,0,35,0,0,0/35,,,5.83
Melbourne Cricket Ground,8.0,0,49,2,0,2/49,24.50,24.00,6.13
Pallekele International Cricket Stadium,42.0,2,244,9,1,4/30,27.11,28.00,5.81
Punjab Cricket Association IS Bindra Stadium,8.0,0,71,0,0,0/71,,,8.88
Queen's Park Oval,10.0,1,33,1,0,1/33,33.00,60.00,3.30
Queens Sports Club,20.0,1,104,3,0,2/67,34.67,40.00,5.20
R Premadasa Stadium,37.5,1,185,11,0,3/15,16.82,20.64,4.89
Rangiri Dambulla International Stadium,26.0,1,142,5,0,2/45,28.40,31.20,5.46
Riverside Ground,4.0,0,18,0,0,0/18,,,4.50
Sharjah Cricket Stadium,17.0,0,98,2,0,2/73,49.00,51.00,5.76
Sheikh Zayed Stadium,26.3,0,133,5,0,3/42,26.60,31.80,5.02
Shere Bangla National Stadium,131.1,14,664,16,0,3/21,41.50,49.19,5.06
Sinhalese Sports Club Ground,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Sophia Gardens,30.0,0,168,2,0,1/48,84.00,90.00,5.60
St George's Park,6.0,1,29,0,0,0/29,,,4.83
SuperSport Park,10.0,0,71,3,0,3/71,23.67,20.00,7.10
The Village,10.0,1,38,4,1,4/38,9.50,15.00,3.80
Trent Bridge,12.0,0,77,2,0,2/65,38.50,36.00,6.42
University Oval,27.0,2,160,2,0,2/36,80.00,81.00,5.93
Vidarbha Cricket Association Stadium,8.0,0,57,0,0,0/57,,,7.13
Wanderers Stadium,6.0,1,23,0,0,0/23,,,3.83
Westpac Stadium,7.4,0,71,1,0,1/71,71.00,46.00,9.26
Overall (37),635.2,35,3449,107,3,4/13,32.23,35.63,5.43
