0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,1,52,1,0,1/52,52.00,54.00,5.78
AMI Stadium,13.0,0,88,3,0,3/65,29.33,26.00,6.77
Eden Park,23.0,1,106,0,0,0/26,,,4.61
Kingsmead,10.0,0,65,1,0,1/65,65.00,60.00,6.50
McLean Park,49.0,5,254,7,0,3/62,36.29,42.00,5.18
Owen Delany Park,7.0,0,53,0,0,0/53,,,7.57
Queenstown Events Centre,10.0,4,22,0,0,0/22,,,2.20
Seddon Park,15.0,1,77,3,0,2/44,25.67,30.00,5.13
Westpac Stadium,22.0,2,87,3,0,2/22,29.00,44.00,3.95
Overall (9),158.0,14,804,18,0,3/62,44.67,52.67,5.09
