0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Basin Reserve,4.0,0,21,1,0,1/21,21.00,32.00,3.94
Carisbrook,2.0,0,9,0,0,0/9,,,3.38
Edgbaston,31.0,2,120,6,0,3/54,20.00,31.00,3.87
Headingley,34.0,13,73,6,1,4/15,12.17,34.00,2.15
Kennington Oval,11.0,3,31,5,1,5/31,6.20,13.20,2.82
Lord's,44.0,8,140,4,0,2/34,35.00,66.00,3.18
Melbourne Cricket Ground,22.0,1,104,5,1,4/25,20.80,35.20,3.55
North Marine Road Ground,20.0,4,73,3,0,2/35,24.33,40.00,3.65
Old Trafford,20.0,4,60,4,0,3/55,15.00,30.00,3.00
Sydney Cricket Ground,1.0,1,0,0,0,,,,0.00
Zafar Ali (Sahiwal) Stadium,7.0,0,50,1,0,1/50,50.00,56.00,5.36
Overall (11),196.0,36,681,35,3,5/31,19.46,35.66,3.27
