0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,241.2,13,918,27,1,5/15,34.00,53.63,3.80
England,165.0,8,705,18,1,4/40,39.17,55.00,4.27
New Zealand,104.0,6,356,14,0,3/31,25.43,44.57,3.42
Pakistan,210.2,10,953,24,1,4/38,39.71,52.58,4.53
South Africa,31.0,2,147,2,0,1/36,73.50,93.00,4.74
Sri Lanka,97.0,3,427,14,0,3/24,30.50,41.57,4.40
West Indies,217.1,13,1014,27,0,3/26,37.56,48.26,4.67
Zimbabwe,36.2,1,130,3,0,1/28,43.33,72.67,3.58
Overall (8),1102.1,56,4650,129,3,5/15,36.05,51.26,4.22
