0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bert Sutcliffe Oval,1,1,1,0,1,0,99*,99,,100.00,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,2,2,2.00,25.00,2,0
ICC Global Cricket Academy,4,3,0,0,0,0,8,19,6.33,61.29,1,2
Kinrara Academy Oval,2,2,0,0,0,1,5,5,2.50,23.81,3,1
McLean Park,2,2,0,0,0,0,36,42,21.00,47.73,1,0
Saxton Oval,1,1,0,0,0,0,32,32,32.00,84.21,1,0
WACA Ground,1,1,0,0,0,0,7,7,7.00,36.84,0,0
Westpac Stadium,1,1,1,0,1,0,57*,57,,57.00,0,0
Overall (8),13,12,2,0,2,1,99*,263,26.30,65.10,8,3
