0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,9.0,0,50,0,0,0/50,,,5.56
Arnos Vale Ground,7.0,0,35,0,0,0/35,,,5.00
Buffalo Park,9.0,1,44,0,0,0/44,,,4.89
Diamond Oval,9.0,0,60,1,0,1/60,60.00,54.00,6.67
Etihad Stadium,30.0,4,127,4,0,2/54,31.75,45.00,4.23
Gymkhana Club Ground,18.0,2,107,0,0,0/45,,,5.94
Kallang Ground,25.0,2,109,4,0,2/20,27.25,37.50,4.36
Kingsmead,18.4,1,74,5,0,3/34,14.80,22.40,3.96
Mangaung Oval,18.0,1,83,4,0,2/23,20.75,27.00,4.61
National Cricket Stadium (Tangier),20.0,0,146,3,0,2/51,48.67,40.00,7.30
Newlands,34.0,2,140,8,0,3/30,17.50,25.50,4.12
Queen's Park Oval,9.0,0,26,2,0,2/26,13.00,27.00,2.89
Sabina Park,9.0,0,38,1,0,1/38,38.00,54.00,4.22
Senwes Park,8.0,0,33,2,0,2/33,16.50,24.00,4.13
St George's Park,35.0,2,190,5,0,2/37,38.00,42.00,5.43
SuperSport Park,16.0,1,87,5,0,3/45,17.40,19.20,5.44
Wanderers Stadium,35.0,2,200,11,1,4/43,18.18,19.09,5.71
Willowmoore Park,10.0,5,16,1,0,1/16,16.00,60.00,1.60
Overall (18),319.4,23,1565,56,1,4/43,27.95,34.25,4.90
