0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,31/01/1996,Zimbabwe,Basin Reserve,did not bat,-,-,-,,0,,
2,03/02/1996,Zimbabwe,McLean Park,not out,8*,5,160.00,,8,,160.00
3,17/02/1996,Netherlands,Reliance Stadium,did not bat,-,-,-,,8,,160.00
4,27/02/1996,United Arab Emirates,Iqbal Stadium,did not bat,-,-,-,,8,,160.00
5,06/03/1996,Pakistan,Gaddafi Stadium,b Aaqib Javed,2,3,66.67,,10,10.00,125.00
6,04/12/1996,Pakistan,Jinnah Stadium (Gujwranwala),not out,0*,0,-,,10,10.00,125.00
7,06/12/1996,Pakistan,Jinnah Stadium (Sialkot),not out,7*,7,100.00,,17,17.00,113.33
No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,,
