0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,8,7,3,0,0,0,25,49,12.25,59.76,5,2
Canada,10,10,1,0,0,1,41,132,14.67,55.93,11,3
England and Wales,10,7,3,0,0,0,28,55,13.75,87.30,10,1
India,47,29,15,0,0,0,36*,403,28.79,71.45,39,21
New Zealand,12,9,5,0,0,1,40*,122,30.50,89.05,11,6
Singapore,2,2,0,0,0,0,4,7,3.50,30.43,0,0
South Africa,2,1,0,0,0,0,7,7,7.00,63.64,1,0
Sri Lanka,16,7,1,0,0,0,38,75,12.50,89.29,5,5
United Arab Emirates,28,21,5,0,2,2,69,364,22.75,70.00,26,5
West Indies,1,1,0,0,0,0,29,29,29.00,38.67,0,0
Zimbabwe,4,2,0,0,0,0,25,29,14.50,56.86,2,1
,,,,,,,,,,,,
