0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
"Cricket, Skating & Curling Club",1,1,0,0,0,0,1,1,1.00,50.00,2,0
Hazelaarweg,2,2,0,0,0,1,38,38,19.00,46.91,2,0
Maple Leaf North - West Ground,1,1,0,0,1,0,94,94,94.00,86.24,0,0
Sharjah Cricket Stadium,2,2,0,0,0,0,13,22,11.00,73.33,0,0
Shere Bangla National Stadium,1,1,0,0,0,0,9,9,9.00,37.50,1,0
Sportpark Westvliet,2,2,0,0,0,1,19,19,9.50,48.72,0,0
VRA Ground,1,1,0,0,0,0,8,8,8.00,53.33,1,0
Overall (7),10,10,0,0,1,2,94,191,19.10,63.67,6,0
